"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"9930012K11Rik",167.939155934331,-1.11570125800313e-06,0.0014426789043947,0.743595950412671,0.999804568916862
"9930021J03Rik",318.93654433048,2.52807944987724e-06,0.00144267044931807,0.558793736771097,0.999804568916862
"9930104L06Rik",288.17645496514,4.88225788331865e-06,0.00144267367658992,0.256297784629784,0.999804568916862
"A430005L14Rik",1265.86690041475,-4.91351022308717e-06,0.00144264676656604,0.423523857946512,0.999804568916862
"A630001G21Rik",647.549863408414,-3.08285246154462e-06,0.00144265394872635,0.57751839095818,0.999804568916862
"AB124611",1719.47179450065,7.32392798882891e-07,0.00144263435737319,0.913363771442941,0.999804568916862
"AI413582",463.666421680994,-1.41034172422349e-06,0.0014426618179999,0.772879465373522,0.999804568916862
"AI467606",2307.50502335276,-1.15550094925437e-06,0.00144264727513515,0.842682580091431,0.999804568916862
"AI597479",597.340305665784,1.89954836682368e-06,0.00144265433905355,0.729356895733493,0.999804568916862
"AI837181",307.888338278957,-1.09169775268281e-06,0.00144267032344382,0.794840631073138,0.999804568916862
"AU040320",653.96581727509,3.18388924876293e-05,0.00144283663396148,0.768988417821413,0.999804568916862
"AW209491",688.236589554002,-1.23091012208865e-06,0.00144265865830397,0.809263258685103,0.999804568916862
"AW549877",1156.72752040119,1.14493964518565e-06,0.00144264123452589,0.855534699277764,0.999804568916862
"AW554918",296.555107951618,1.75895051187026e-07,0.00144266940438732,0.969214854544148,0.999804568916862
"Aaas",1151.52775165945,-1.5428874411368e-06,0.00144264443102602,0.797882239629221,0.999804568916862
"Aacs",1383.7713442013,-1.42195277389147e-05,0.00144268356158591,0.226517087133194,0.999804568916862
"Aagab",2336.03103363277,2.12862676761569e-06,0.0014426292369416,0.760134108863883,0.999804568916862
"Aak1",57.7304301449615,-1.18034876072223e-06,0.00144268842792434,0.594266526169569,0.999804568916862
"Aamdc",125.340894746176,1.39932387501098e-06,0.00144268448717825,0.619616100570788,0.999804568916862
"Aamp",2809.97090896236,-1.03335224807962e-05,0.00144264310633229,0.146996567065652,0.999804568916862
"Aars",3124.06508152065,-1.03358225566075e-05,0.00144266298539799,0.34101741440209,0.999804568916862
"Aars2",245.87909221388,5.08005349962818e-06,0.00144268014954967,0.175845185220346,0.999804568916862
"Aasdh",325.41903649495,5.6796469266737e-06,0.00144267382668248,0.197857006483499,0.999804568916862
"Aasdhppt",1451.60289032578,-3.15436448230805e-06,0.00144266257959954,0.523824951166616,0.999804568916862
"Aatf",1236.02210503826,6.2934394389786e-07,0.00144263825071428,0.923416996911781,0.999804568916862
"Aatk",703.211775878139,2.65572211054508e-05,0.00144279325952942,0.1954374198879,0.999804568916862
"Abca1",21.6017266279518,-7.74554900065019e-07,0.00144269236935453,0.582557015249127,0.999804568916862
"Abca13",1526.75238609102,7.22284269233684e-07,0.00144263999161779,0.325604293391667,0.999804568916862
"Abca2",1146.73248615692,5.93675855339132e-06,0.00144266434849087,0.250723378595641,0.999804568916862
"Abca3",486.351889150875,3.55276698644554e-06,0.0014426726345773,0.400711481042348,0.999804568916862
"Abca7",2129.12794976212,3.73697663923983e-06,0.00144265921576918,0.47846862390468,0.999804568916862
"Abca9",154.629586012305,-8.76650030533366e-06,0.00144269588545971,0.00386200723254975,0.999804568916862
"Abcb10",973.497191456022,6.30437995107838e-06,0.00144265700385175,0.269652310239396,0.999804568916862
"Abcb1b",77.9035944512289,-2.08454674057675e-06,0.00144269159047892,0.233818783680235,0.999804568916862
"Abcb7",1468.78924264949,3.88759572506767e-06,0.00144263779537219,0.555535411945781,0.999804568916862
"Abcb8",701.779073981633,-8.49511705888998e-06,0.00144266577901328,0.600465681459521,0.999804568916862
"Abcb9",642.266288091211,1.03864604466266e-06,0.00144265648916144,0.845607556459903,0.999804568916862
"Abcc1",946.615797196023,-1.35967042979407e-06,0.00144264623051298,0.817906335788139,0.999804568916862
"Abcc10",116.897652588607,1.38453387125368e-06,0.00144268330434799,0.640986036716324,0.999804568916862
"Abcc2",439.122413529267,9.99379550682479e-06,0.00144267981535657,0.0398324904640852,0.999804568916862
"Abcc3",51.2361311805593,-1.47114692193373e-06,0.00144268934114126,0.48092889908213,0.999804568916862
"Abcc4",1376.77110516169,1.64129213100375e-06,0.00144265603087631,0.760042005930123,0.999804568916862
"Abcc5",1369.09727184626,4.28414746102969e-06,0.00144264425855537,0.729687346641447,0.999804568916862
"Abcc8",397.652958538595,-3.92116639185759e-06,0.0014426708941029,0.37167600468996,0.999804568916862
"Abcd1",1416.41940408661,-1.61429688399854e-06,0.00144266257741872,0.738622074688569,0.999804568916862
"Abcd2",2911.29757349463,7.54412666977322e-05,0.0014436210846989,0.30411739676362,0.999804568916862
"Abcd3",1204.93994605269,-8.86514787434154e-07,0.0014426417827545,0.549120630690358,0.999804568916862
"Abcd4",138.868815764479,1.81364234940263e-06,0.00144268303282159,0.549152405818926,0.999804568916862
"Abce1",8439.64250683278,-4.39262309333272e-05,0.00144296717848504,0.963547282670757,0.999804568916862
"Abcf1",2045.23057532382,1.23417702560742e-06,0.0014426334429256,0.621106989767416,0.999804568916862
"Abcf2",3751.06989402311,-6.89898827731308e-06,0.0014426317183757,0.33623839957544,0.999804568916862
"Abcf3",1383.02489734615,7.02898088951227e-07,0.00144263785998277,0.827127691144468,0.999804568916862
"Abcg1",238.699003463933,-2.66929671731348e-06,0.00144267916976195,0.446433255203721,0.999804568916862
"Abcg2",515.531607298033,2.30731229480633e-06,0.00144266602699165,0.62113342854478,0.999804568916862
"Abcg3",137.253028599612,2.64291234184631e-06,0.00144268221105831,0.408295109290507,0.999804568916862
"Abhd10",897.334859081372,5.2323841130621e-06,0.00144265730578811,0.345799099304911,0.999804568916862
"Abhd11",1693.44018729717,7.70614215031742e-07,0.00144264100935027,0.825862622650008,0.999804568916862
"Abhd12",707.842951566462,-1.96207860162156e-06,0.00144265279031609,0.722963992452444,0.999804568916862
"Abhd13",1189.09039566619,3.64341410869015e-06,0.00144264175856767,0.56634398621839,0.999804568916862
"Abhd14a",211.624057946513,-2.08118772924309e-06,0.00144267642370929,0.576394103641004,0.999804568916862
"Abhd16a",1299.81449868267,1.04946768126157e-07,0.00144263564631737,0.838025168003181,0.999804568916862
"Abhd17b",1821.75738706875,-4.90375632385865e-06,0.00144264697414097,0.42328829624482,0.999804568916862
"Abhd2",238.236737835289,5.84682977552165e-07,0.00144267206557056,0.888331264338244,0.999804568916862
"Abhd4",383.113667046316,-1.78037538668926e-06,0.00144266582456811,0.699483889227029,0.999804568916862
"Abhd5",1425.86062842235,2.78428884124467e-06,0.00144263712433474,0.671548305043986,0.999804568916862
"Abhd8",270.00308237722,-4.20673444600447e-06,0.0014426770379345,0.280552111491842,0.999804568916862
"Abi1",3470.68862660421,2.26220211103201e-06,0.00144262663267752,0.750293945607423,0.999804568916862
"Abi2",621.618137114887,4.59102373785272e-06,0.00144266157924,0.376278145413864,0.999804568916862
"Abi3",33.2398475267107,-9.46069795974764e-07,0.00144269175912474,0.546974044405574,0.999804568916862
"Abitram",1009.76650125569,2.13253269713632e-06,0.00144264365227054,0.729535611937234,0.999804568916862
"Abl1",398.788388875513,2.30583705641323e-06,0.00144267021043791,0.594449336621927,0.999804568916862
"Abl2",28.3943274372293,-1.36039513413823e-06,0.001442692034098,0.380548777210908,0.999804568916862
"Abr",2211.7012365693,-2.69547790548908e-06,0.00144264259436019,0.663582296520183,0.999804568916862
"Abracl",2561.49377035745,-5.24811784442865e-07,0.00144265211516591,0.945755826112308,0.999804568916862
"Abraxas1",702.305774738304,-3.01758984571065e-06,0.00144265733941559,0.569471352208055,0.999804568916862
"Abraxas2",1965.63175279099,0.000133050672334462,0.0014457264132938,0.945034071251111,0.999804568916862
"Abt1",580.409451515251,-3.59718984527927e-06,0.00144266582785052,0.448971961442787,0.999804568916862
"Abtb1",1029.02718239232,-1.01917354984802e-06,0.0014426470901983,0.861196574243264,0.999804568916862
"Acaa1a",741.676394715455,7.17202757522079e-08,0.00144265025582017,0.991400445180797,0.999804568916862
"Acaa2",2586.08842929015,-1.56506801088353e-06,0.00144262663546751,0.822837872524883,0.999804568916862
"Acaca",352.025906384849,3.67715061763399e-07,0.00144266800089008,0.935387234570703,0.999804568916862
"Acad10",99.1530017753393,-3.18926217544281e-06,0.00144268682793134,0.234826746814116,0.999804568916862
"Acad11",463.709341066032,3.29789675741157e-06,0.00144266161798398,0.514908153332201,0.999804568916862
"Acad8",1190.81764382104,-3.69950035608467e-07,0.00144264389169142,0.949811869269234,0.999804568916862
"Acad9",2030.85776019607,3.81785397858129e-06,0.00144263194483377,0.583855881208292,0.999804568916862
"Acadl",2598.22971080135,-1.1440581235264e-06,0.00144264078869422,0.864960586484982,0.999804568916862
"Acadm",1890.61047110523,-1.91598384933193e-06,0.00144264340211642,0.753532128986838,0.999804568916862
"Acads",1198.27040237036,-7.6389869073897e-06,0.00144264818952157,0.379624662325231,0.999804568916862
"Acadsb",2374.65892792051,1.71911244632738e-05,0.00144269190209768,0.388073071286592,0.999804568916862
"Acadvl",1463.14981314302,-1.71160021605285e-06,0.00144264192044754,0.781740097511779,0.999804568916862
"Acap1",2504.84154726728,3.04386353091018e-06,0.00144263191487831,0.657635935648214,0.999804568916862
"Acap2",1227.30282035147,3.88770449807765e-07,0.00144264084058259,0.951896715462503,0.999804568916862
"Acap3",625.263915197801,-2.60363572218597e-06,0.00144266297142576,0.593662115223697,0.999804568916862
"Acat1",5293.46220518514,6.96080918030755e-07,0.00144263699729182,0.91623061642608,0.999804568916862
"Acbd3",2440.4439627749,1.23037553884452e-06,0.00144262916910215,0.86018659578742,0.999804568916862
"Acbd4",106.028957550958,6.908933811115e-07,0.0014426852814258,0.797253450153134,0.999804568916862
"Acbd5",1127.31500965991,-5.92396717564851e-07,0.00144264439025528,0.920489328092231,0.999804568916862
"Acbd6",224.613281522807,-2.57383391822918e-06,0.00144267516848098,0.507226605487899,0.999804568916862
"Accs",324.091299453134,-8.79873619653718e-07,0.00144267188393122,0.828246451930632,0.999804568916862
"Acd",628.439870639715,-7.6797861732529e-07,0.00144265595113234,0.883608944964433,0.999804568916862
"Ace",25.7233630527453,-1.02843428253178e-06,0.0014426920537813,0.495300651962745,0.999804568916862
"Acer3",2306.30405777404,7.08271390736305e-06,0.00144264455517103,0.279530801487526,0.999804568916862
"Acin1",1807.9275426411,-7.18890854518067e-06,0.00144265219285073,0.239142841365564,0.999804568916862
"Acly",5234.95767771584,3.40814862802622e-05,0.00144284202688128,0.960109556442841,0.999804568916862
"Aco1",788.457833863788,-3.28280246234081e-06,0.001442655931088,0.544824136428367,0.999804568916862
"Aco2",3449.10165592732,3.74612206037881e-06,0.001442623980649,0.608202718024291,0.999804568916862
"Acot11",267.220230514154,-1.77115093847729e-06,0.00144267339850808,0.656517703991917,0.999804568916862
"Acot13",298.364853855785,-1.65286362752728e-06,0.00144267591741589,0.658514960598536,0.999804568916862
"Acot2",49.0043873562205,2.17019483274862e-06,0.00144269029123859,0.281730487848475,0.999804568916862
"Acot7",1425.76857181944,-3.54322530348109e-05,0.00144286810418174,0.633538367522635,0.999804568916862
"Acot8",365.274613107553,-1.54284140815498e-06,0.0014426654092195,0.738910094801143,0.999804568916862
"Acot9",2299.42992362507,3.93087668715034e-06,0.00144264798229407,0.513216434696999,0.999804568916862
"Acox1",470.62625339468,1.9750774098514e-06,0.00144266866029194,0.656446232260294,0.999804568916862
"Acox3",801.901190433899,1.89976768380648e-06,0.00144266591895997,0.683325853906692,0.999804568916862
"Acp1",2302.50425286653,2.06552719854414e-06,0.0014426384551648,0.749524135580729,0.999804568916862
"Acp2",1187.56774562016,4.36626367742965e-06,0.00144264717461046,0.473605426886157,0.999804568916862
"Acp5",441.501995110076,-4.35508888605424e-06,0.00144266531086198,0.371363722803184,0.999804568916862
"Acp6",787.241976298277,-2.73489264589737e-06,0.00144265561437143,0.612027567009779,0.999804568916862
"Acpp",828.346017815973,-8.34100317106201e-07,0.00144266113528094,0.864589490491244,0.999804568916862
"Acsf2",73.0876585655724,4.60412421556656e-07,0.00144268689769887,0.852100866104333,0.999804568916862
"Acsf3",263.716037368609,2.31938376592532e-06,0.0014426718022368,0.567333878853979,0.999804568916862
"Acsl1",3041.5383569074,1.67854989004234e-06,0.00144264214366873,0.788400902420238,0.999804568916862
"Acsl3",620.649719365592,-9.24404513468752e-06,0.00144267325230108,0.0722297227427684,0.999804568916862
"Acsl4",764.186831146849,-5.41505942329605e-06,0.00144265398237146,0.34722706820492,0.999804568916862
"Acsl5",5923.63066252725,4.8553787570982e-07,0.00144261708953427,0.949866838999338,0.999804568916862
"Acss1",786.7682441345,9.37827865030269e-07,0.00144265732448994,0.859197231484094,0.999804568916862
"Acss2",106.02084768162,6.1424389308893e-06,0.00144269045224855,0.0315422195580658,0.999804568916862
"Acta2",177.75818791159,2.00315518323166e-07,0.00144267894425553,0.955076010994183,0.999804568916862
"Actb",36648.3972146509,5.66693917520545e-06,0.00144263648626942,0.406632947248677,0.999804568916862
"Actg1",25423.756996015,2.733482313366e-06,0.00144263954886768,0.671056039389945,0.999804568916862
"Actl6a",2414.35362208488,1.18544981527964e-06,0.00144263371784119,0.860286483283255,0.999804568916862
"Actn1",154.516827376681,2.96422034304253e-06,0.00144268212588335,0.360439561272974,0.999804568916862
"Actn4",5398.69096695725,-1.3000222036392e-06,0.00144264508001271,0.827231354742916,0.999804568916862
"Actr10",1891.66886395432,-4.62853611933175e-06,0.00144264051967993,0.474081678246461,0.999804568916862
"Actr1a",2901.06934595669,-2.18821010168567e-07,0.00144262349269723,0.974281804844944,0.999804568916862
"Actr1b",927.408250757696,-3.19414071404755e-06,0.00144264966634615,0.582566176571668,0.999804568916862
"Actr2",21668.3049168402,3.23515544328726e-06,0.0014426145035602,0.675864987136316,0.999804568916862
"Actr3",38718.1914647836,3.97344687475281e-06,0.00144261390105715,0.665561650915996,0.999804568916862
"Actr5",829.703028811574,7.84004194594855e-07,0.00144265148534349,0.890431766925872,0.999804568916862
"Actr6",1116.68918038793,1.20074506833445e-06,0.00144265574001826,0.970886484610107,0.999804568916862
"Actr8",1273.42957075515,-2.83188755267694e-05,0.0014427779853362,0.586861554603898,0.999804568916862
"Acvr1b",153.305192445848,-8.6960908744383e-07,0.00144267984423895,0.791880085183904,0.999804568916862
"Acy1",1381.71328251406,2.79141913102409e-05,0.00144278715684329,0.838121492803448,0.999804568916862
"Acyp1",564.217453085328,5.67730250717416e-06,0.00144266202207095,0.283250826804305,0.999804568916862
"Acyp2",36.6004230335512,-3.53296038233377e-07,0.00144269051910286,0.84260991199418,0.999804568916862
"Ada",510.811194845956,2.09943762830168e-06,0.00144265876875307,0.669590643144598,0.999804568916862
"Adam10",6800.70910313427,-4.22846351095541e-06,0.00144262845084377,0.549661948067144,0.999804568916862
"Adam15",1924.24117638475,2.87598740995469e-05,0.00144277351076253,0.828760186126868,0.999804568916862
"Adam17",2809.42863896736,-2.47783238565551e-06,0.00144263743955933,0.70195578060088,0.999804568916862
"Adam3",116.705512874633,-1.44269504088896,0.322899278618527,0.974409027320604,0.999804568916862
"Adam8",1503.90819490106,7.10528797427446e-07,0.00144263666249054,0.914456452641577,0.999804568916862
"Adam9",817.14877061768,-2.30029776715386e-06,0.00144264880819277,0.691964500840328,0.999804568916862
"Adamts10",314.087322416268,-7.76643686345208e-07,0.00144266938443614,0.85532459083961,0.999804568916862
"Adamtsl4",163.717927605285,1.12910663780008e-06,0.00144268060605557,0.730420243214271,0.999804568916862
"Adap1",2065.3317905189,1.10481697003833e-06,0.00144264353793331,0.858199355395907,0.999804568916862
"Adar",1106.85423956844,-3.1015117012741e-05,0.00144282826329163,0.828846365797474,0.999804568916862
"Adat1",133.394845726079,-2.10276620387496e-06,0.00144268122002119,0.515497655957349,0.999804568916862
"Adat2",64.844853664705,-2.389763530638e-07,0.00144268731685823,0.91713629869902,0.999804568916862
"Adck1",445.964685968514,-3.53944007470563e-06,0.00144266333895406,0.472860474143514,0.999804568916862
"Adck2",440.905294754711,6.62750809454378e-06,0.0014426739519166,0.146543897681305,0.999804568916862
"Adck5",223.284706230623,2.47191527690822e-06,0.00144267616862858,0.516236536181511,0.999804568916862
"Adcy3",177.595092492498,1.18642134121653e-06,0.00144268374758807,0.683050335397054,0.999804568916862
"Adcy7",1955.15937127378,-1.29562776664357e-06,0.00144263864595393,0.837551991019749,0.999804568916862
"Adcy9",36.8271278115747,1.63383970280584e-06,0.00144269144061665,0.343445711575781,0.999804568916862
"Add1",2404.89935610054,9.86802511475036e-06,0.00144265896983483,0.414981100448186,0.999804568916862
"Add3",2857.38723172268,3.74399391951267e-05,0.00144287823406228,0.484127263822734,0.999804568916862
"Adgrb1",82.3973935296314,-3.24845339886167e-07,0.0014426864698696,0.893838159730902,0.999804568916862
"Adgre1",7843.48781234266,7.11882371523533e-06,0.00144264987922266,0.255218624966835,0.999804568916862
"Adgre4",2346.70654600662,9.30341235478099e-06,0.00144265262777277,0.149231607278192,0.999804568916862
"Adgre5",3265.23393483199,9.10738279111747e-08,0.00144265082169254,0.98896947229515,0.999804568916862
"Adgrg1",1334.80850224472,-4.41190376146148e-06,0.0014426406533831,0.493280938298477,0.999804568916862
"Adgrg3",7870.61540760038,4.52661573299497e-06,0.00144262026838656,0.548371291671674,0.999804568916862
"Adgrl4",7190.3934756447,8.12044206512181e-06,0.0014426316731896,0.269670116642721,0.999804568916862
"Adh5",2525.21903250423,1.7450416134283e-05,0.00144269357182773,0.562310255205345,0.999804568916862
"Adi1",1265.47509464701,-3.77761660678631e-06,0.00144264042872998,0.554882066754352,0.999804568916862
"Adipor1",5135.88561084419,1.15469886352818e-06,0.0014426286703949,0.869185814561918,0.999804568916862
"Adipor2",965.43688421163,-5.69248956805815e-06,0.00144265041650159,0.343756338771077,0.999804568916862
"Adk",2635.23522024405,5.92625701013828e-06,0.00144265460098065,0.307636946987822,0.999804568916862
"Adnp2",551.717164151518,2.16177172149127e-06,0.00144266229673177,0.6630334599803,0.999804568916862
"Ado",1028.67161103242,-6.900327686278e-06,0.00144266560984511,0.70846734686733,0.999804568916862
"Adpgk",3303.96663239215,3.61884602084965e-06,0.00144264064020615,0.572916716854197,0.999804568916862
"Adprh",1475.53642738085,1.32582854821643e-06,0.00144265066586566,0.816934550579941,0.999804568916862
"Adprhl2",712.779830037645,-2.22451176565353e-06,0.00144265743663341,0.671393854975098,0.999804568916862
"Adprm",631.43559516114,-8.69996520949924e-07,0.00144265734559503,0.866210803149543,0.999804568916862
"Adrb2",446.993008106551,-2.37539018961656e-06,0.00144266667850859,0.604077267309867,0.999804568916862
"Adsl",2459.17003720585,-6.79917481464309e-06,0.00144264421197036,0.29601941092937,0.999804568916862
"Adss",5278.76409722429,5.93352078343892e-06,0.0014426278547735,0.415809848891672,0.999804568916862
"Adssl1",3606.23098935134,-6.04385793172935e-06,0.00144265004702857,0.803531320827656,0.999804568916862
"Aebp2",724.92178683195,-2.06190545929964e-05,0.00144273383439615,0.799572674311116,0.999804568916862
"Aen",898.440930103872,-2.27300587554636e-06,0.0014426453355582,0.705434217773372,0.999804568916862
"Afap1",292.724497292483,5.84941738533688e-06,0.00144268615319031,0.075517094791282,0.999804568916862
"Afap1l1",349.928239609974,-5.1522383107187e-06,0.00144267922002456,0.0631777912076475,0.999804568916862
"Afdn",156.91135617903,-3.70033723814713e-06,0.00144268351982862,0.233682763893619,0.999804568916862
"Aff1",1556.97102438872,8.66646745627693e-06,0.00144266263620391,0.13113771260662,0.999804568916862
"Aff2",220.743803823025,2.8774390959508e-07,0.00144267564306318,0.940543189748695,0.999804568916862
"Aff4",444.744248373876,-4.5394691050082e-06,0.00144266365828746,0.36521352156346,0.999804568916862
"Afg1l",66.9281741121265,2.40262651042658e-07,0.00144268825272185,0.916283257803301,0.999804568916862
