"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Kif15",787.122116625657,0.00026594036346854,0.109837677626925,0.98921367893989,0.998351386341203
"Kif16b",229.650171739301,0.0270563713114574,0.117559526048386,0.29765896112457,0.843109680442776
"Kif17",114.70957545251,-0.00535627683421093,0.112732910905565,0.846841248785058,NA
"Kif18a",161.503919344379,-0.0211939595215261,0.115731853635333,0.426301168868894,NA
"Kif18b",197.17397093265,0.014743346476472,0.112354679784532,0.651173726852734,0.946174505172719
"Kif19a",26.3881708736941,0.00567237248880333,0.115194009415366,0.728542222246888,NA
"Kif1b",231.146251051829,0.0177672509284997,0.114185142245069,0.541000608231773,0.925957230673923
"Kif1bp",272.924796518836,0.0631603076238582,0.13403288634319,0.101536940878834,0.714889123625798
"Kif1c",84.432017496301,-0.0225681033638651,0.116571805213911,0.358451034237682,NA
"Kif20a",656.826607271805,0.0497213049086385,0.124906119228737,0.178580360471389,0.781511014715341
"Kif20b",726.543648171571,-0.0653567914868278,0.134905387939398,0.104270173919115,0.717333974264833
"Kif21b",373.51486286789,0.021270321821955,0.113041497181856,0.524172099563363,0.92361996768905
"Kif22",508.454226347402,-0.0407416516619513,0.119738024469704,0.247499697814202,0.818089041447887
"Kif23",463.2418755242,-0.0254772428816601,0.112676145608189,0.503613503174446,0.917091096956357
"Kif24",78.6290748601263,0.0177152125422772,0.116024470631131,0.417945323754123,NA
"Kif2a",442.355379004824,-0.0355591406693766,0.119305273852908,0.25762621188759,0.823716077358523
"Kif2c",403.937380408874,0.0190861545112258,0.112367287542834,0.583571396587188,0.931043968664587
"Kif3a",62.0945207596301,0.000784980146337484,0.113888619266445,0.972283941426158,NA
"Kif3b",155.579460041287,-0.000696307537571184,0.112149350267752,0.9815647725912,NA
"Kif4",349.3921274913,0.00499752090760587,0.110164590383548,0.888083672599926,0.984446939666879
"Kif5b",1254.05011081282,0.0332043879025665,0.11320246433371,0.414439113231062,0.890630710225433
"Kifap3",87.9383475673787,-0.017195806580854,0.115035986497127,0.500816554010552,NA
"Kifc1",102.152162004573,-0.0084145645738695,0.114006249248722,0.726296166096167,NA
"Kifc3",103.497461796242,0.000566848586466821,0.113334810553444,0.981528444097366,NA
"Kifc5b",25.0155635797537,0.0181905311412382,0.117146404757402,0.261027899781232,NA
"Kin",151.966051133788,-0.0656408332980727,0.139117890312024,0.0499413000769439,NA
"Kit",688.984125904482,0.0151204451334926,0.113507915527564,0.593529077966226,0.934748910953671
"Kiz",168.032673882789,0.0136286780507132,0.113666777077779,0.619343739532136,0.940294381981495
"Klc1",403.820125143014,0.00675413019756118,0.109997549176878,0.84681558974414,0.977228925104371
