"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Aamdc",12.0069532074851,-0.0613453296899083,0.198722218308561,0.179402035002516,NA
"Aamp",229.062960138236,-0.0842749971415606,0.175216529575537,0.363059435725688,0.844164401828377
"Aars",260.175470190421,0.892943053262828,0.332986658845083,0.000341212862478045,0.017500282407585
"Aars2",17.0452958141127,0.0453353399183115,0.189666860219975,0.385941820473907,NA
"Aasdh",18.6743641941746,0.0138408213918353,0.183927690408589,0.777322630733029,NA
"Aasdhppt",53.675184972161,-0.015704732873465,0.173902179497373,0.822405595368667,0.977548897676667
"Aatf",196.423811469983,0.00154837256787402,0.160559347770719,0.987432416032583,0.997521472292376
"Aatk",55.671571777377,-0.0310021258314667,0.175732671976633,0.664854099264519,0.943485168097908
"Abca1",27.7812143280321,-0.0468826217797793,0.186873158811434,0.432661944763134,NA
"Abca13",904.980191244407,-0.0727773983622168,0.159926798677307,0.447511932749404,0.882705318818908
"Abca2",302.48589935214,0.0653870178163166,0.164773871460434,0.481964051364969,0.890981525164126
"Abca3",145.548134268696,0.0002757567459171,0.163979881097779,0.999348346573986,0.99998573718577
"Abca7",308.217101899409,-0.0407008236839658,0.163066693795107,0.635771622258885,0.932541730762257
"Abca9",111.774803632696,0.195377599326811,0.285514454599884,0.0596946644913598,0.456801958099385
"Abcb10",46.4374260106903,-0.00221885083109747,0.174499678801334,0.972325949086315,0.994726766137161
"Abcb1b",53.8454859416791,0.0164660762624266,0.177992425191325,0.796829679296907,0.97200810588928
"Abcb7",112.977358268924,-0.0354457123365229,0.173812356617797,0.638785993196352,0.933104378735984
"Abcb8",20.4382149973144,0.0335264810815562,0.185215496647305,0.538736932125585,NA
"Abcb9",4.62377974652568,-0.0141349413516206,0.188335954050894,0.623064358946681,NA
"Abcc1",244.075798911969,-0.0174375862081151,0.162392650592585,0.835529624734161,0.980945702651342
"Abcc10",12.708341000581,0.0120839567820282,0.184635249437812,0.791900607539808,NA
"Abcc2",104.78717160755,-0.0171912956836518,0.16812327792497,0.826926934246836,0.979079005793015
"Abcc3",14.376521382109,-0.0239729769609572,0.185375174573743,0.617360720014966,NA
"Abcc4",209.995360463472,0.0379640550730308,0.161787366969091,0.6715454820151,0.943893505752791
"Abcc5",179.643568813586,-0.0746067454471946,0.177367097821382,0.392001622545031,0.855289968451769
"Abcc8",14.3967837158077,-0.0205191637049248,0.184856138539474,0.665826519299933,NA
"Abcd1",322.562815374156,-0.0288276968849927,0.157937074748306,0.745468794695946,0.963624568303633
"Abcd2",170.400711162977,-0.160031039920168,0.227920991012437,0.118850040615301,0.608848552102692
"Abcd3",147.120283654405,0.0110451765583325,0.165987074991665,0.89239620793359,0.990283401122198
"Abcd4",27.4986933412185,0.0149917759856718,0.180348721482473,0.799250491384894,NA
"Abce1",461.779255821754,0.10327373282944,0.174137134001249,0.296093242079966,0.80573941921774
"Abcf1",288.971353369906,0.562746547518107,0.330618385385223,0.00498071674399722,0.109133465336619
"Abcf2",257.559942634663,0.565350291867204,0.32916943041066,0.00484943869280022,0.107083908877982
"Abcf3",96.4799549324095,0.119029596745136,0.210633850523585,0.172448690320349,0.69374809595981
"Abcg1",85.8761969986116,-0.0675293931776167,0.180611451549962,0.408515341542558,0.866867078736352
"Abcg2",2.94308810036279,0.027938933591985,0.191871306021425,0.166337344160849,NA
"Abcg3",18.2827000860482,0.0278661052075253,0.184604258893557,0.599974903337342,NA
"Abhd10",44.8803275322439,-0.0211953706814133,0.175868649957956,0.757071003219105,0.967260710379373
"Abhd11",47.7853613615988,-0.061163428663145,0.186923439094338,0.387657001915478,0.852670743072431
"Abhd12",34.3803624164877,-0.0852738692761649,0.202112384487991,0.209766715216019,NA
"Abhd13",14.2756356160012,0.00116777099852464,0.183493295301771,0.982607446976532,NA
"Abhd14a",15.9640783312279,-0.0299042784676147,0.18608452973836,0.547605742196997,NA
"Abhd16a",70.2551217565708,-0.0903872488746763,0.195765684663039,0.259839733206674,0.784295026717808
"Abhd17b",37.2130543966522,-0.107720256123204,0.215979503598537,0.141379061946767,NA
"Abhd2",148.349610548135,-0.0125868612506854,0.166060338394829,0.874051549471101,0.987153391315185
"Abhd4",12.6256280559432,0.00929918329688603,0.184251901870498,0.84134834802669,NA
"Abhd5",145.007147654639,-0.099056776202458,0.18749081387435,0.280199283323801,0.796999085702336
"Abhd8",14.0867005570964,0.0544356916306061,0.194474832876115,0.26519925812409,NA
"Abi1",221.607361626736,-0.0322097997622606,0.16059700435345,0.714367253822496,0.951775045264728
"Abi2",41.3079583157485,0.132264403585061,0.234656577271468,0.0955066544629004,0.547475014219151
"Abi3",18.4614390079791,0.0120140191875973,0.182407383691632,0.820442250981166,NA
"Abitram",35.1699694423282,0.0448946315178688,0.185930828586053,0.456204293868078,NA
"Abl1",90.5525068712852,0.0133670161111843,0.168233283314327,0.866898632160557,0.987153391315185
"Abl2",29.6101115404805,0.0660615067049972,0.193644249081538,0.297491647574684,NA
"Abr",218.878430301035,-0.0550983926832329,0.165664652674386,0.538735571756444,0.909651386296484
"Abracl",154.300271816752,-0.00665787700556485,0.16751598405245,0.930369940639045,0.992801538701496
"Abraxas1",21.501464483951,-0.0862804597266681,0.208031894219803,0.143955843564796,NA
"Abraxas2",121.142141761274,0.0034452093111048,0.168216798411201,0.96659019600877,0.994726766137161
"Abt1",34.4872860853229,0.00456193077944619,0.177557816589526,0.944448134033125,NA
"Abtb1",70.5649044148767,-0.0442893166917321,0.175952512813654,0.562493489381813,0.913870756439103
"Acaa1a",51.6794085845986,-0.163162932360099,0.262806704416221,0.0674569512616592,0.475391681725774
"Acaa2",133.851640085557,-0.0280500049581749,0.16895109662271,0.720703209927989,0.953996148313105
"Acaca",184.20470445681,1.31899180103795,0.331269637887057,3.10770589259935e-06,0.000597817671222509
"Acad10",7.56996443261637,0.0235977388081784,0.188332741164014,0.516768273815217,NA
"Acad11",52.7503550455367,0.0526856114501176,0.181973039149433,0.46981191442793,0.888135447827615
"Acad8",68.0140476386423,-0.00568160937555735,0.171371257071747,0.936536000513603,0.993550844394523
"Acad9",46.958640805505,0.0145224281449939,0.176615674123891,0.827084538109553,0.979079005793015
"Acadl",414.186035487132,0.0801205991707781,0.181168092886622,0.359877187767118,0.842923943165594
"Acadm",97.013815470377,-0.0461537433200922,0.176307942288428,0.545279553054317,0.910390753899249
"Acads",100.109819295846,-0.0161728347248084,0.167823069420083,0.835919629120093,0.980945702651342
"Acadsb",53.9788746724634,-0.113524460866754,0.216103864517709,0.144320467028474,0.648869239581254
"Acadvl",123.419185656508,-0.0434637866979134,0.173754689529477,0.578690279173967,0.918549671580328
"Acap1",137.892895838394,-0.0283879029321862,0.166830379712975,0.729416179226031,0.95618454661217
"Acap2",196.792198763113,-0.0453376767285504,0.166817497299546,0.599309598285606,0.924228570604052
"Acap3",53.5512209573351,0.0436537046295796,0.179212058409745,0.548029471621775,0.911075737082196
"Acat1",231.587713282787,-0.046598328182832,0.16521725863394,0.596551869840689,0.922982396214442
"Acbd3",161.618018848857,-0.0895890464245567,0.180888071279375,0.327240002743884,0.829139684144853
"Acbd4",10.887145300703,-0.000259822007199406,0.18467225620865,0.992838395703955,NA
"Acbd5",109.04068157487,-0.045152114692619,0.170361353112143,0.586212969324792,0.919975884031946
"Acbd6",37.5165392717328,-0.0234512131772072,0.178375438162134,0.716060839904135,NA
"Accs",33.2564255219989,0.00655145450818026,0.178497703423262,0.915977591258891,NA
"Acd",14.912057383544,-0.00251733742822401,0.183579734734702,0.955876741839828,NA
"Ace",30.5260038277991,0.675399503118089,1.13095324795848,0.00884674848462798,NA
"Acer3",66.7384884019897,-0.0794125615671481,0.189435788763646,0.31619754770017,0.822799182402793
"Acin1",656.41777211938,0.0616703921405818,0.163387275036532,0.506368693888117,0.897387608447913
"Acly",414.108493928723,0.44014579621058,0.349811551483801,0.013222920274233,0.204861602510007
"Aco1",30.3223712163821,0.0647771514265471,0.195352821153522,0.263087542649448,NA
"Aco2",179.241093848413,0.130870850268944,0.225708386814408,0.127045986756288,0.622232030527072
"Acot11",18.4510172555728,0.0438105243866601,0.188690581615237,0.41238564138236,NA
"Acot13",101.493874674262,-0.0972443387636657,0.192420639558241,0.263388841459869,0.788607264709675
"Acot2",16.0055847436451,-0.0106495238499341,0.183986783190445,0.815372665741848,NA
"Acot7",216.483394721118,-0.0115070110131885,0.161518800724263,0.890445449672416,0.990256305485197
"Acot8",35.1050084353009,-0.0471740446159683,0.184473996761375,0.465781076281607,NA
"Acot9",114.44643718137,0.0290122685802535,0.170604075702547,0.712418969235887,0.951344237124563
"Acox1",74.0935635381621,0.0323084270999316,0.173191179766594,0.672424038406496,0.944088673418324
"Acox3",60.5058569706676,-0.0303784840022949,0.174743528264963,0.676596292242788,0.945086108582643
"Acp1",20.4161933785892,-0.0352312868501539,0.186230855911978,0.50326076927005,NA
"Acp2",18.4376834327068,-1.51315817334025,0.907991958478558,0.00293657895939064,NA
"Acp5",9.18999399940649,-0.069410093024282,0.204768602677449,0.0769147757907859,NA
"Acp6",30.6821945349101,0.010285746870299,0.178467630688935,0.870247022254713,NA
"Acpp",52.3208493277449,-1.56387115491192,0.48200573320009,5.00347633834577e-05,0.00468945236051464
"Acsf2",26.4318206727593,0.0352098960087383,0.185897126361486,0.508841083721473,NA
"Acsf3",33.216126470034,0.00406167557343928,0.177982001962486,0.952101263138126,NA
"Acsl1",234.256235670414,-0.021963346144241,0.164372675524102,0.790668947333382,0.97200810588928
"Acsl3",27.3808966891121,-0.0596381145248515,0.191316710395547,0.331969739119954,NA
"Acsl4",78.141472865757,0.0671630451297195,0.190035131158823,0.335843600426549,0.83046293351663
"Acsl5",297.343477001364,0.0468223237390254,0.165736598600312,0.593577398245984,0.922132968805355
"Acss1",52.7214083537822,-0.0651169596205994,0.18911064166474,0.345873584968496,0.838817348160775
"Acss2",13.2891860929982,-0.0439916049313243,0.191001793093571,0.343651281523235,NA
"Acta2",4.71225494170797,0.00532607830930102,0.187647645334225,0.855342102242352,NA
"Actb",859.316870685485,0.0385116466086442,0.162828728730381,0.662433804053884,0.942920355647046
"Actg1",1065.04160767135,0.0609436141044124,0.161387536356041,0.514814814300426,0.89872074279718
"Actl6a",213.519464696665,0.0836553299878482,0.1743613984018,0.370135954573567,0.848053416553632
"Actn1",65.8110024632423,0.151587330628502,0.258896004740068,0.0579363628137544,0.454892255500524
