"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"RA_RAF/MAP_kinase_cascade%R-MMU-5673001",0.152671755725191,0.321602229188436,0.331479677896945,1.16911102791364,39,113,"PPP2R1B;VCL;JAK3;TLN1;SPTBN1;ARRB1;RASAL3;CUL3;FNTB;RASGRF2;IQGAP1;PSMD1;FN1;RASA3;HGF;PPP2R5B;ZDHHC9;PSMF1;PPP2R5C;JAK2;PSMD5;PIK3R2;PIK3CB;APBB1IP;SPRED2;MARK3;PSMC2;MAP3K11;PSMD2;PSME3"
"RA_MAPK1/MAPK3_signaling%R-MMU-5684996",0.157088122605364,0.321602229188436,0.331165117566605,1.16741104746294,40,114,"PPP2R1B;VCL;JAK3;TLN1;SPTBN1;ARRB1;RASAL3;CUL3;FNTB;RASGRF2;IQGAP1;PSMD1;FN1;RASA3;HGF;PPP2R5B;ZDHHC9;PSMF1;PPP2R5C;JAK2;PSMD5;PIK3R2;PIK3CB;APBB1IP;SPRED2;MARK3;PSMC2;MAP3K11;PSMD2;PSME3"
"RA_GLI3_is_processed_to_GLI3R_by_the_proteasome%R-MMU-5610785",0.149700598802395,0.321602229188436,-0.480873781797356,-1.26582943090233,99,35,"RPS27A;RBX1;PSMB5;PSMB6;PSMA7;PSMD9;PSMB1;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4;GSK3B"
"RA_TNFR2_non-canonical_NF-kB_pathway%R-MMU-5668541",0.15695067264574,0.321602229188436,-0.450115817935543,-1.24345260430227,104,46,"RPS27A;PSMB5;XIAP;PSMB6;PSMA7;PSMD9;PSMB1;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4;TNFSF14;TNFRSF18;BIRC2;PSME1;UBE2M"
"RA_Nucleotide_Excision_Repair%R-MMU-5696398",0.149584487534626,0.321602229188436,-0.386983790882635,-1.19644633815141,107,96,"POLR2L;POLR2F;RPS27A;INO80D;POLR2H;GTF2H5;RBX1;POLR2I;XPA;RPA3;POLE4;CETN2;HMGN1;POLE3;YY1;UBE2V2;ISY1"
"RA_Dual_incision_in_TC-NER%R-MMU-6782135",0.148843930635838,0.321602229188436,-0.432438242406376,-1.23001375044339,102,55,"POLR2L;POLR2F;RPS27A;POLR2H;GTF2H5;RBX1;POLR2I;XPA;RPA3;POLE4;HMGN1;POLE3;ISY1"
"RA_Detoxification_of_Reactive_Oxygen_Species%R-MMU-3299685",0.147249190938511,0.321602229188436,-0.538836085913127,-1.2980529820858,90,23,"SOD1;CYBA;PRDX5;GSTP1;SOD2;CCS;PRDX2"
"RA_Glutathione_conjugation%R-MMU-156590",0.161936560934891,0.324099659206042,-0.565648949589833,-1.28409066735113,96,17,"GGCT;MGST1;GSTP1;MGST2;GSTK1;GSTM5;GSS"
"RA_TRAF6_mediated_induction_of_NFkB_and_MAP_kinases_upon_TLR7/8_or_9_activation%R-MMU-975138",0.162337662337662,0.324099659206042,0.376862545692646,1.19325567714706,49,58,"PPP2R1B;CASP8;CUL1;RPS6KA1;MAPKAPK3;PPP2R1A;RPS6KA2;MAPK14;USP14;IKBKG;MAP2K3"
"RA_MyD88_dependent_cascade_initiated_on_endosome%R-MMU-975155",0.162337662337662,0.324099659206042,0.376862545692646,1.19325567714706,49,58,"PPP2R1B;CASP8;CUL1;RPS6KA1;MAPKAPK3;PPP2R1A;RPS6KA2;MAPK14;USP14;IKBKG;MAP2K3"
