"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"KEGG_Oxidative_phosphorylation%mmu00190",0.00120048019207683,0.0246835443037975,-0.644979080289598,-2.14663123880413,0,88,"COX5A;NDUFC2;NDUFS1;COX7A2;NDUFB3;UQCRC2;UQCRH;NDUFS3;NDUFA9;UQCRB;ATP5O;NDUFS2;NDUFB11;ATP5H;ATP5C1;ATP5G3;ATP5K;NDUFC1;NDUFA12;NDUFAB1;ATP6V1G1;NDUFA13;NDUFA10;ATP6V1D;NDUFS4;NDUFV3;NDUFS6;COX5B;NDUFB5;COX8A;CYC1;ATP5E;UQCR10;ATP5A1;NDUFV2;SDHC;NDUFB10;NDUFA1;PPA1;PPA2;UQCRQ;COX6B1;NDUFA2;ATP5J2;ATP5B;NDUFS5;NDUFB7;COX7B;ATP6AP1;COX6C"
"KEGG_Ribosome%mmu03010",0.00118483412322275,0.0246835443037975,-0.65497173644729,-2.2164234841495,0,99,"RPS13;RPL30;MRPS18C;RPS15A;RPL22;RPL36A;MRPL20;RPL18A;RPL23;RPL21;RPL9;FAU;RPL27A;RPS27L;RPS28;RPS27A;RPS16;RPL17;RPS19;RPS12;RPL36AL;RPL34;RPL10A;RPL39;RPL36;RPS29;RPL14;RPS9;RPL11;MRPL21;RPS5;RPS17;MRPL1;MRPS17;RPL27;RPS4X;MRPL23;RPL7;RPL13;RPL26;MRPS14;RPS23;RPS14;RPSA;RPS18;RPL6;MRPS15;RPL23A;RPLP1;MRPS16;RPS3A1;RPL32;RPL31;RPL3;RPL15;MRPL24;RPS25;RPS11;RPS3;MRPL28;MRPL19;RPL19;RPS21;RPL38;RPS24;RPL28;MRPS9;RPLP2;RPL35A"
"KEGG_Spliceosome%mmu03040",0.00116144018583043,0.0246835443037975,-0.546853493692991,-1.8792215631705,0,115,"PRPF40A;RBM25;SRSF5;SMNDC1;CDC5L;FUS;ZMAT2;SNRPB2;ALYREF;SNRPD3;LSM3;SF3B1;SRSF7;RBM17;SNRPE;SNRNP70;SNRPD1;THOC1;PRPF6;SYF2;DDX5;U2SURP;SNRPF;HNRNPM;SNRPG;CCDC12;LSM5;PRPF38B;LSM4;CWC15;CRNKL1;SNRPA1;SNW1;THOC3;TRA2A;SART1;MAGOH;PQBP1;SNRNP200;PRPF38A;HNRNPU;DDX46;RP9;SRSF9;EIF4A3;PPIE;HNRNPC;LSM8;THOC2;EFTUD2;XAB2;LSM2;SF3A1;RBMX;SNRNP40;PRPF8;BUD31;PHF5A;SNRNP27;HNRNPA3;PRPF3;SF3A2"
"KEGG_Thermogenesis%mmu04714",0.00115074798619102,0.0246835443037975,-0.564179434440736,-1.95166368768679,0,122,"COX5A;NDUFC2;NDUFS1;COX7A2;COA3;NDUFB3;UQCRC2;UQCRH;NDUFS3;NDUFA9;UQCRB;ATP5O;NDUFS2;NDUFB11;ATP5H;COX20;ATP5C1;ATP5G3;ATP5K;NDUFC1;NDUFA12;NDUFAB1;NDUFAF7;NDUFA13;SMARCA4;NDUFA10;NDUFS4;NDUFV3;NDUFS6;COX5B;SMARCB1;SMARCC1;NDUFB5;COX8A;CYC1;ATP5E;UQCR10;ACTG1;ATP5A1;NDUFV2;RHEB;SDHC;NDUFB10;NDUFA1;NDUFAF3;KDM1A;UQCRQ;COX6B1;NDUFA2;ATP5J2;ATP5B;NDUFS5;NDUFB7;GRB2;COX7B;SMARCE1"
"KEGG_Retrograde_endocannabinoid_signaling%mmu04723",0.00126582278481013,0.0246835443037975,-0.536710680549542,-1.67387521964903,0,55,"NDUFC2;NDUFS1;NDUFB3;NDUFS3;NDUFA9;NDUFS2;NDUFB11;NDUFC1;NDUFA12;NDUFAB1;NDUFA13;NDUFA10;NDUFS4;NDUFV3;NDUFS6;NDUFB5;NDUFV2;NDUFB10;NDUFA1;NDUFA2;NDUFS5;NDUFB7"
"KEGG_Non-alcoholic_fatty_liver_disease%mmu04932",0.00119331742243437,0.0246835443037975,-0.536689291232335,-1.80905882394479,0,97,"COX5A;NDUFC2;NDUFS1;COX7A2;NDUFB3;UQCRC2;UQCRH;NDUFS3;NDUFA9;UQCRB;NDUFS2;NDUFB11;NDUFC1;NDUFA12;NDUFAB1;NDUFA13;NDUFA10;FAS;NDUFS4;NDUFV3;NDUFS6;COX5B;NDUFB5;COX8A;CYC1;IL6RA;UQCR10;NDUFV2;SDHC;NDUFB10;NDUFA1;UQCRQ;COX6B1;NDUFA2;NDUFS5;NDUFB7"
"KEGG_Parkinson_disease%mmu05012",0.00112107623318386,0.0246835443037975,-0.543981564192369,-1.94152605905183,0,163,"COX5A;NDUFC2;NDUFS1;TUBA1B;COX7A2;NDUFB3;UQCRC2;UQCRH;NDUFS3;NDUFA9;UQCRB;ATP5O;NDUFS2;NDUFB11;ATP5H;ATP5C1;ATP5G3;SOD1;NDUFC1;NDUFA12;NDUFAB1;RPS27A;NDUFA13;SEM1;NDUFA10;NDUFS4;SLC25A4;NDUFV3;CALM2;NDUFS6;PSMA2;COX5B;PSMA3;NDUFB5;PSMD6;COX8A;CYC1;ATP5E;UQCR10;TXN1;HTRA2;PSMA7;ATP5A1;NDUFV2;SDHC;NDUFB10;NDUFA1;PSMA4;UBE2G2;UQCRQ;COX6B1;PSMC5;NDUFA2;ATP5B;UBE2L3;NDUFS5;PSMD7;VDAC3;NDUFB7;PSMB7"
"KEGG_Huntington_disease%mmu05016",0.00110987791342952,0.0246835443037975,-0.495215671585206,-1.783976152644,0,183,"COX5A;NDUFC2;NDUFS1;TUBA1B;POLR2G;COX7A2;NDUFB3;UQCRC2;UQCRH;NDUFS3;NDUFA9;UQCRB;ATP5O;NDUFS2;NDUFB11;ATP5H;ATP5C1;ATP5G3;SOD1;NDUFC1;NDUFA12;NDUFAB1;NDUFA13;SEM1;NDUFA10;NDUFS4;SLC25A4;NDUFV3;NDUFS6;PSMA2;COX5B;PSMA3;NDUFB5;PSMD6;COX8A;CYC1;ATP5E;UQCR10;ATG101;AP2S1;PSMA7;ATP5A1;NDUFV2;SDHC;NDUFB10;NDUFA1;PSMA4;UQCRQ;POLR2F;COX6B1;PSMC5;NDUFA2;CLTC;ATP5B;NDUFS5;PSMD7;VDAC3;NDUFB7;IFT57;PSMB7"
"KEGG_Prion_disease%mmu05020",0.00111358574610245,0.0246835443037975,-0.54448053002157,-1.94427156471702,0,157,"COX5A;NDUFC2;NDUFS1;TUBA1B;COX7A2;NDUFB3;UQCRC2;UQCRH;NDUFS3;NDUFA9;UQCRB;ATP5O;NDUFS2;NDUFB11;ATP5H;ATP5C1;ATP5G3;SOD1;CSNK2A1;NDUFC1;NDUFA12;NDUFAB1;NDUFA13;SEM1;NDUFA10;NDUFS4;SLC25A4;NDUFV3;CYBB;NDUFS6;PSMA2;COX5B;PSMA3;NDUFB5;PSMD6;COX8A;CYC1;ATP5E;UQCR10;PSMA7;ATP5A1;NDUFV2;SDHC;NDUFB10;RAC2;NDUFA1;PSMA4;UQCRQ;PPP3CA;COX6B1;PSMC5;NDUFA2;ATP5B;NDUFS5;CSNK2B;PSMD7;VDAC3;NDUFB7;PSMB7;COX7B;CYBA;COX6C"
"KEGG_Coronavirus_disease%mmu05171",0.00115207373271889,0.0246835443037975,-0.48134537151207,-1.66476897507553,0,119,"RPS13;RPL30;CASP1;RPS15A;RPL22;RPL36A;RPL18A;IFNAR2;RPL23;RPL21;RPL9;FAU;RPL27A;RPS27L;RPS28;RPS27A;RPS16;RPL17;FCGR3;RPS19;RPS12;CYBB;RPL36AL;RPL34;IL6RA;RPL10A;RPL39;RPL36;RPS29;RPL14;RPS9;RPL11;RPS5;RPS17;RPL27;RPS4X;RPL7;RPL13;RPL26;RPS23;RPS14;RPSA;RPS18;RPL6;RPL23A;RPLP1;RPS3A1;RPL32;RPL31;RPL3;RPL15;C3;RPS25;RPS11;RPS3;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A"
"KEGG_Chemical_carcinogenesis%mmu05208",0.00115340253748558,0.0246835443037975,-0.500313633154517,-1.74380368032839,0,129,"COX5A;NDUFC2;NDUFS1;COX7A2;NDUFB3;UQCRC2;UQCRH;NDUFS3;NDUFA9;UQCRB;ATP5O;NDUFS2;NDUFB11;ATP5H;ATP5C1;ATP5G3;SOD1;NDUFC1;NDUFA12;NDUFAB1;MGST1;NDUFA13;NDUFA10;NDUFS4;SLC25A4;NDUFV3;NDUFS6;COX5B;NDUFB5;COX8A;CYC1;ATP5E;UQCR10;ATP5A1;NDUFV2;SDHC;NDUFB10;NDUFA1;GSTM4;UQCRQ;COX6B1;NDUFA2;ATP5B;NDUFS5;VDAC3;NDUFB7;GRB2;COX7B;CYBA;COX6C"
"KEGG_Diabetic_cardiomyopathy%mmu05415",0.00115606936416185,0.0246835443037975,-0.603443844064123,-2.08289020529109,0,118,"COX5A;NDUFC2;NDUFS1;COX7A2;PDHB;NDUFB3;UQCRC2;UQCRH;NDUFS3;NDUFA9;UQCRB;PARP1;ATP5O;NDUFS2;NDUFB11;ATP5H;ATP5C1;ATP5G3;NDUFC1;NDUFA12;NDUFAB1;CTSD;NDUFA13;NDUFA10;NDUFS4;SLC25A4;NDUFV3;CYBB;NDUFS6;COX5B;NDUFB5;COX8A;CYC1;MPC2;ATP5E;UQCR10;ATP5A1;NDUFV2;SDHC;NDUFB10;RAC2;NDUFA1;UQCRQ;COX6B1;NDUFA2;ATP5B;NDUFS5;VDAC3;NDUFB7"
"RA_mRNA_Splicing_-_Major_Pathway%R-MMU-72163",0.00113636363636364,0.0295139947557778,-0.534419311597313,-1.90435627433363,0,161,"GTF2F2;POLR2G;PRPF40A;DHX9;RBM25;SRRM1;SRSF5;SMNDC1;CDC5L;FUS;ZMAT2;ALYREF;PPIG;SMU1;SNRPD3;IK;LSM3;CWC27;UPF3B;SRSF7;RBM17;NSRP1;SNRPE;SNRNP70;SNRPD1;PNN;UBL5;HNRNPH1;PRPF6;SYF2;U2SURP;SNRPF;SNRPG;WBP4;CASC3;CCDC12;LSM5;CWC22;HTATSF1;LSM4;GTF2F1;LUC7L3;CWC15;CRNKL1;SNRPA1;SNW1;PPIL4;SART1;POLR2F;HNRNPD;MAGOH;PQBP1;FAM32A;SNRNP200;PRPF38A;NKAP;HNRNPU;DDX46"
"RA_mRNA_Splicing%R-MMU-72172",0.00112994350282486,0.0295139947557778,-0.534668812249413,-1.91195505836601,0,163,"GTF2F2;POLR2G;PRPF40A;DHX9;RBM25;SRRM1;SRSF5;SMNDC1;CDC5L;FUS;ZMAT2;ALYREF;PPIG;SMU1;SNRPD3;IK;LSM3;CWC27;UPF3B;SRSF7;RBM17;NSRP1;SNRPE;SNRNP70;SNRPD1;PNN;UBL5;HNRNPH1;PRPF6;SYF2;U2SURP;SNRPF;SNRPG;WBP4;CASC3;CCDC12;LSM5;CWC22;HTATSF1;LSM4;GTF2F1;LUC7L3;CWC15;CRNKL1;SNRPA1;SNW1;PPIL4;SART1;POLR2F;SNRNP25;HNRNPD;MAGOH;PQBP1;FAM32A;SNRNP200;PRPF38A;NKAP;HNRNPU;DDX46"
"RA_The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport%R-MMU-1428517",0.00123609394313968,0.0295139947557778,-0.6960620215522,-2.330482337565,0,84,"GLO1;COX5A;NDUFC2;NDUFS1;DLD;PDHB;NDUFB3;UQCRC2;UQCRH;NDUFS3;NDUFA9;NDUFS2;ACAD9;NDUFB11;SUCLA2;COX20;NDUFC1;NDUFA12;NDUFAB1;NDUFAF7;IDH3G;NDUFA13;NDUFA10;NDUFS4;NDUFV3;NDUFS6;NDUFB5;COX8A;CYC1;UQCR10;ATP5A1;NDUFV2;ACO2;SDHC;NDUFB10;LRPPRC;NDUFA1;NDUFAF3;ETFB;UQCRQ;SURF1;COX6B1;NDUFA2;ATP5B;NDUFS5;NDUFB7"
"RA_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.%R-MMU-163200",0.0013262599469496,0.0295139947557778,-0.715055698367048,-2.24701421781986,0,60,"COX5A;NDUFC2;NDUFS1;NDUFB3;UQCRC2;UQCRH;NDUFS3;NDUFA9;NDUFS2;ACAD9;NDUFB11;COX20;NDUFC1;NDUFA12;NDUFAB1;NDUFAF7;NDUFA13;NDUFA10;NDUFS4;NDUFV3;NDUFS6;NDUFB5;COX8A;CYC1;UQCR10;ATP5A1;NDUFV2;NDUFB10;LRPPRC;NDUFA1;NDUFAF3;ETFB;UQCRQ;SURF1;COX6B1;NDUFA2;ATP5B;NDUFS5;NDUFB7"
"RA_Respiratory_electron_transport%R-MMU-611105",0.00131578947368421,0.0295139947557778,-0.731265322083627,-2.29448368514433,0,57,"COX5A;NDUFC2;NDUFS1;NDUFB3;UQCRC2;UQCRH;NDUFS3;NDUFA9;NDUFS2;ACAD9;NDUFB11;COX20;NDUFC1;NDUFA12;NDUFAB1;NDUFAF7;NDUFA13;NDUFA10;NDUFS4;NDUFV3;NDUFS6;NDUFB5;COX8A;CYC1;UQCR10;NDUFV2;NDUFB10;LRPPRC;NDUFA1;NDUFAF3;ETFB;UQCRQ;SURF1;COX6B1;NDUFA2;NDUFS5;NDUFB7"
"RA_Complex_I_biogenesis%R-MMU-6799198",0.00140056022408964,0.0295139947557778,-0.739804966471745,-2.16718796605101,0,37,"NDUFC2;NDUFS1;NDUFB3;NDUFS3;NDUFA9;NDUFS2;ACAD9;NDUFB11;NDUFC1;NDUFA12;NDUFAB1;NDUFAF7;NDUFA13;NDUFA10;NDUFS4;NDUFV3;NDUFS6;NDUFB5;NDUFV2;NDUFB10;NDUFA1;NDUFAF3;NDUFA2;NDUFS5;NDUFB7"
"RA_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression%R-MMU-156827",0.00123609394313968,0.0295139947557778,-0.657363344762117,-2.19871730739304,0,82,"RPS13;RPL30;EIF4H;EIF3F;RPS15A;RPL22;RPL36A;RPL18A;RPL23;EIF3A;RPL9;RPL27A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPL34;RPL39;RPS29;EIF3M;RPL14;RPS9;RPL11;RPS5;RPS17;RPL27;EIF4G1;EIF4A2;RPS4X;RPL7;RPL13;RPL26;RPS23;RPS14;RPSA;RPS18;RPL6;RPL23A;RPLP1;RPL32;RPL31;EIF2S2;RPL3;RPL15;RPS25;RPS11;RPS3;EIF3K;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A;RPS6;EIF2S3X;EIF3E;RPS20;EIF3C;RPS15;RPL24;EIF1AX;RPL8;PABPC1;RPS8"
"RA_Eukaryotic_Translation_Initiation%R-MMU-72613",0.00122249388753056,0.0295139947557778,-0.659253869934235,-2.22494084812374,0,90,"EIF5B;RPS13;RPL30;EIF4H;EIF3F;RPS15A;RPL22;RPL36A;RPL18A;RPL23;EIF3A;RPL9;RPL27A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPL34;RPL39;RPS29;EIF3M;RPL14;RPS9;RPL11;RPS5;RPS17;RPL27;EIF4G1;EIF4A2;RPS4X;RPL7;RPL13;RPL26;RPS23;RPS14;RPSA;RPS18;RPL6;RPL23A;EIF2B3;RPLP1;RPL32;RPL31;EIF2S2;RPL3;RPL15;RPS25;RPS11;RPS3;EIF3K;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A;EIF2B5;RPS6;EIF2S3X;EIF3E;RPS20;EIF3C;RPS15;RPL24;EIF1AX;RPL8;PABPC1;RPS8"
"RA_Translation_initiation_complex_formation%R-MMU-72649",0.00133689839572193,0.0295139947557778,-0.644376936986026,-1.98025353928872,0,48,"RPS13;EIF4H;EIF3F;RPS15A;EIF3A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPS29;EIF3M;RPS9;RPS5;RPS17;EIF4G1;EIF4A2;RPS4X;RPS23;RPS14;RPSA;RPS18;EIF2S2;RPS25;RPS11;RPS3;EIF3K;RPS21;RPS24;RPS6;EIF2S3X;EIF3E;RPS20;EIF3C;RPS15;EIF1AX;PABPC1;RPS8"
"RA_Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S%R-MMU-72662",0.00132978723404255,0.0295139947557778,-0.64353010545866,-1.98683342324923,0,49,"RPS13;EIF4H;EIF3F;RPS15A;EIF3A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPS29;EIF3M;RPS9;RPS5;RPS17;EIF4G1;EIF4A2;RPS4X;RPS23;RPS14;RPSA;RPS18;EIF2S2;RPS25;RPS11;RPS3;EIF3K;RPS21;RPS24;RPS6;EIF2S3X;EIF3E;RPS20;EIF3C;RPS15;EIF1AX;PABPC1;RPS8"
"RA_Formation_of_a_pool_of_free_40S_subunits%R-MMU-72689",0.00127064803049555,0.0295139947557778,-0.661046790346931,-2.16073736160168,0,72,"RPS13;RPL30;EIF3F;RPS15A;RPL22;RPL36A;RPL18A;RPL23;EIF3A;RPL9;RPL27A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPL34;RPL39;RPS29;EIF3M;RPL14;RPS9;RPL11;RPS5;RPS17;RPL27;RPS4X;RPL7;RPL13;RPL26;RPS23;RPS14;RPSA;RPS18;RPL6;RPL23A;RPLP1;RPL32;RPL31;RPL3;RPL15;RPS25;RPS11;RPS3;EIF3K;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A;RPS6;EIF3E;RPS20;EIF3C;RPS15;RPL24"
"RA_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex%R-MMU-72695",0.00140252454417952,0.0295139947557778,-0.648202216685091,-1.93009446024756,0,41,"RPS13;EIF3F;RPS15A;EIF3A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPS29;EIF3M;RPS9;RPS5;RPS17;RPS4X;RPS23;RPS14;RPSA;RPS18;EIF2S2;RPS25;RPS11;RPS3;EIF3K;RPS21;RPS24;RPS6;EIF2S3X;EIF3E;RPS20;EIF3C;RPS15"
"RA_Ribosomal_scanning_and_start_codon_recognition%R-MMU-72702",0.00133689839572193,0.0295139947557778,-0.647606847497898,-1.99017947138778,0,48,"RPS13;EIF4H;EIF3F;RPS15A;EIF3A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPS29;EIF3M;RPS9;RPS5;RPS17;EIF4G1;EIF4A2;RPS4X;RPS23;RPS14;RPSA;RPS18;EIF2S2;RPS25;RPS11;RPS3;EIF3K;RPS21;RPS24;RPS6;EIF2S3X;EIF3E;RPS20;EIF3C;RPS15"
"RA_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit%R-MMU-72706",0.00123304562268804,0.0295139947557778,-0.6621976911402,-2.21717458264694,0,83,"EIF5B;RPS13;RPL30;EIF4H;EIF3F;RPS15A;RPL22;RPL36A;RPL18A;RPL23;EIF3A;RPL9;RPL27A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPL34;RPL39;RPS29;EIF3M;RPL14;RPS9;RPL11;RPS5;RPS17;RPL27;EIF4G1;EIF4A2;RPS4X;RPL7;RPL13;RPL26;RPS23;RPS14;RPSA;RPS18;RPL6;RPL23A;RPLP1;RPL32;RPL31;EIF2S2;RPL3;RPL15;RPS25;RPS11;RPS3;EIF3K;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A;RPS6;EIF2S3X;EIF3E;RPS20;EIF3C;RPS15;RPL24"
"RA_Cap-dependent_Translation_Initiation%R-MMU-72737",0.00122249388753056,0.0295139947557778,-0.659253869934235,-2.22494084812374,0,90,"EIF5B;RPS13;RPL30;EIF4H;EIF3F;RPS15A;RPL22;RPL36A;RPL18A;RPL23;EIF3A;RPL9;RPL27A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPL34;RPL39;RPS29;EIF3M;RPL14;RPS9;RPL11;RPS5;RPS17;RPL27;EIF4G1;EIF4A2;RPS4X;RPL7;RPL13;RPL26;RPS23;RPS14;RPSA;RPS18;RPL6;RPL23A;EIF2B3;RPLP1;RPL32;RPL31;EIF2S2;RPL3;RPL15;RPS25;RPS11;RPS3;EIF3K;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A;EIF2B5;RPS6;EIF2S3X;EIF3E;RPS20;EIF3C;RPS15;RPL24;EIF1AX;RPL8;PABPC1;RPS8"
"RA_Translation%R-MMU-72766",0.00114025085518814,0.0295139947557778,-0.619276805885326,-2.20480451427371,0,159,"EIF5B;RPS13;RPL30;EIF4H;EIF3F;MRPS18C;RPS15A;SRP9;MRPS33;RPL22;RPL36A;MRPL20;SRP14;RPL18A;RPL23;EIF3A;RPL9;TRMT112;RPL27A;RPS27L;RPS28;EEF1A1;DAP3;RPS16;MRPS30;RPS19;RPS12;RPL34;RPL39;RPS29;EIF3M;RPL14;RPS9;RPL11;MRPL21;RPS5;RPS17;MRPL1;MRPS17;RPL27;EIF4G1;EIF4A2;MRPL48;RPS4X;MRPL23;RPL7;RPL13;PPA1;RPL26;PPA2;MRPS14;MRPL39;RPS23;RPS14;CHCHD1;RPSA;RPS18;MRPS22;RPL6;EEF1D;MRPS15;RPL23A;EIF2B3;RPLP1;MRPS16;AURKAIP1;RPL32;RPL31;EIF2S2;RPL3;RPL15;MRPL24;RPS25;RPS11;RPS3;MRPL28;MRPL19;EEF1G;GSPT1;EIF3K;RPL19;RPS21;RPL38;RPS24;RPL28;MRPS9;RPLP2;RPL35A;EIF2B5;PTCD3;RPS6;MRPS5;MRPS35;EIF2S3X;GADD45GIP1;EIF3E;RPS20;EIF3C;MRPS28;RPS15;RPL24;EEF2;MRPL49;EIF1AX;RPL8;PABPC1;RPS8"
"RA_SRP-dependent_cotranslational_protein_targeting_to_membrane%R-MMU-1799339",0.00130039011703511,0.0295139947557778,-0.692899444994236,-2.20460700980825,0,63,"RPS13;RPL30;RPS15A;SRP9;RPL22;RPL36A;SRP14;RPL18A;RPL23;RPL9;RPL27A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPL34;RPL39;RPS29;RPL14;RPS9;RPL11;RPS5;RPS17;RPL27;RPS4X;RPL7;RPL13;RPL26;RPS23;RPS14;RPSA;RPS18;RPL6;RPL23A;RPLP1;RPL32;RPL31;RPL3;RPL15;RPS25;RPS11;RPS3;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A"
"RA_Major_pathway_of_rRNA_processing_in_the_nucleolus_and_cytosol%R-MMU-6791226",0.00115074798619102,0.0295139947557778,-0.567648021379894,-2.00554698206326,0,136,"C1D;RPS13;RPL30;NOP58;UTP3;RPS15A;FCF1;RPL22;RPL36A;RPL18A;RPL23;RPL9;RPL27A;RPS27L;RPS28;PELP1;NCL;RPS16;RPS19;RPS12;RPL34;MPHOSPH10;FBL;RPL39;RPS29;RPL14;RPS9;RPL11;RPS5;DIS3;RPS17;RIOK1;DDX21;RPL27;LTV1;RPS4X;RPL7;WDR36;RPL13;EXOSC9;UTP18;RPL26;XRN2;EXOSC3;RPS23;PDCD11;RPS14;FTSJ3;RPSA;RPS18;EXOSC8;MPHOSPH6;BUD23;RPL6;RPL23A;ISG20L2;RPLP1;GNL3;RPL32;RPL31;RPL3;UTP4;RPL15;RPS25;WDR75;RPS11;RPS3;EXOSC7;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A"
"RA_rRNA_processing%R-MMU-72312",0.00115074798619102,0.0295139947557778,-0.567648021379894,-2.00554698206326,0,136,"C1D;RPS13;RPL30;NOP58;UTP3;RPS15A;FCF1;RPL22;RPL36A;RPL18A;RPL23;RPL9;RPL27A;RPS27L;RPS28;PELP1;NCL;RPS16;RPS19;RPS12;RPL34;MPHOSPH10;FBL;RPL39;RPS29;RPL14;RPS9;RPL11;RPS5;DIS3;RPS17;RIOK1;DDX21;RPL27;LTV1;RPS4X;RPL7;WDR36;RPL13;EXOSC9;UTP18;RPL26;XRN2;EXOSC3;RPS23;PDCD11;RPS14;FTSJ3;RPSA;RPS18;EXOSC8;MPHOSPH6;BUD23;RPL6;RPL23A;ISG20L2;RPLP1;GNL3;RPL32;RPL31;RPL3;UTP4;RPL15;RPS25;WDR75;RPS11;RPS3;EXOSC7;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A"
"RA_rRNA_processing_in_the_nucleus_and_cytosol%R-MMU-8868773",0.00115074798619102,0.0295139947557778,-0.567648021379894,-2.00554698206326,0,136,"C1D;RPS13;RPL30;NOP58;UTP3;RPS15A;FCF1;RPL22;RPL36A;RPL18A;RPL23;RPL9;RPL27A;RPS27L;RPS28;PELP1;NCL;RPS16;RPS19;RPS12;RPL34;MPHOSPH10;FBL;RPL39;RPS29;RPL14;RPS9;RPL11;RPS5;DIS3;RPS17;RIOK1;DDX21;RPL27;LTV1;RPS4X;RPL7;WDR36;RPL13;EXOSC9;UTP18;RPL26;XRN2;EXOSC3;RPS23;PDCD11;RPS14;FTSJ3;RPSA;RPS18;EXOSC8;MPHOSPH6;BUD23;RPL6;RPL23A;ISG20L2;RPLP1;GNL3;RPL32;RPL31;RPL3;UTP4;RPL15;RPS25;WDR75;RPS11;RPS3;EXOSC7;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A"
"RA_Nonsense-Mediated_Decay_(NMD)%R-MMU-927802",0.00123609394313968,0.0295139947557778,-0.610934219772814,-2.04342340259213,0,82,"RPS13;RPL30;RPS15A;RPL22;RPL36A;RPL18A;RPL23;UPF3B;RPL9;RPL27A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPL34;RPL39;CASC3;RPS29;RPL14;RPS9;RPL11;RPS5;RPS17;RPL27;EIF4G1;RPS4X;RPL7;RPL13;RPL26;RPS23;RPS14;MAGOH;RPSA;RPS18;RPL6;RPL23A;RPLP1;UPF2;RPL32;RPL31;EIF4A3;RPL3;RPL15;RPS25;RPS11;RPS3;GSPT1;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A"
"RA_Nonsense_Mediated_Decay_(NMD)_independent_of_the_Exon_Junction_Complex_(EJC)%R-MMU-975956",0.00130039011703511,0.0295139947557778,-0.669155706181619,-2.14416389731512,0,66,"RPS13;RPL30;RPS15A;RPL22;RPL36A;RPL18A;RPL23;RPL9;RPL27A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPL34;RPL39;RPS29;RPL14;RPS9;RPL11;RPS5;RPS17;RPL27;EIF4G1;RPS4X;RPL7;RPL13;RPL26;RPS23;RPS14;RPSA;RPS18;RPL6;RPL23A;RPLP1;RPL32;RPL31;RPL3;RPL15;RPS25;RPS11;RPS3;GSPT1;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A"
"RA_Nonsense_Mediated_Decay_(NMD)_enhanced_by_the_Exon_Junction_Complex_(EJC)%R-MMU-975957",0.00123609394313968,0.0295139947557778,-0.610934219772814,-2.04342340259213,0,82,"RPS13;RPL30;RPS15A;RPL22;RPL36A;RPL18A;RPL23;UPF3B;RPL9;RPL27A;RPS27L;RPS28;RPS16;RPS19;RPS12;RPL34;RPL39;CASC3;RPS29;RPL14;RPS9;RPL11;RPS5;RPS17;RPL27;EIF4G1;RPS4X;RPL7;RPL13;RPL26;RPS23;RPS14;MAGOH;RPSA;RPS18;RPL6;RPL23A;RPLP1;UPF2;RPL32;RPL31;EIF4A3;RPL3;RPL15;RPS25;RPS11;RPS3;GSPT1;RPL19;RPS21;RPL38;RPS24;RPL28;RPLP2;RPL35A"
"RA_Pyruvate_metabolism_and_Citric_Acid_(TCA)_cycle%R-MMU-71406",0.00148148148148148,0.0298765432098765,-0.673177837760876,-1.79859040407548,0,24,"GLO1;DLD;PDHB;SUCLA2;IDH3G;ACO2;SDHC"
