"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"RA_Mitotic_Spindle_Checkpoint%R-MMU-69618",0.0647482014388489,0.208831120659011,0.425871325471011,1.42302024270295,8,94,"PPP2R1B;CLASP2;CDC23;NUP160;ANAPC1;CKAP5;NUP107;BUB1B;KNTC1;KIF2C;CLASP1;KIF18A;BUB1;PPP2R5C;CENPO;ERCC6L;PLK1;NDEL1;ANAPC2;CDC16;ZW10;XPO1;ANAPC5;AURKB;ZWILCH"
"RA_Autodegradation_of_the_E3_ubiquitin_ligase_COP1%R-MMU-349425",0.0660247592847318,0.208831120659011,-0.596401515463258,-1.39703626328394,47,30,"RPS27A;PSMA7;PSMC5;PSMB6;PSMD9;PSMD7;PSMB1;PSMD13;PSMB5;PSME1;PSMD10;PSMD4"
"RA_Ubiquitin_Mediated_Degradation_of_Phosphorylated_Cdc25A%R-MMU-69601",0.0646492434662999,0.208831120659011,-0.598420990989489,-1.40176676860596,46,30,"RPS27A;PSMA7;PSMC5;PSMB6;PSMD9;PSMD7;PSMB1;PSMD13;PSMB5;PSME1;PSMD10;PSMD4"
"RA_p53-Independent_DNA_Damage_Response%R-MMU-69610",0.0646492434662999,0.208831120659011,-0.598420990989489,-1.40176676860596,46,30,"RPS27A;PSMA7;PSMC5;PSMB6;PSMD9;PSMD7;PSMB1;PSMD13;PSMB5;PSME1;PSMD10;PSMD4"
"RA_p53-Independent_G1/S_DNA_damage_checkpoint%R-MMU-69613",0.0646492434662999,0.208831120659011,-0.598420990989489,-1.40176676860596,46,30,"RPS27A;PSMA7;PSMC5;PSMB6;PSMD9;PSMD7;PSMB1;PSMD13;PSMB5;PSME1;PSMD10;PSMD4"
"RA_Ubiquitin-dependent_degradation_of_Cyclin_D%R-MMU-75815",0.063273727647868,0.208831120659011,-0.600261231545996,-1.40607742631549,45,30,"RPS27A;PSMA7;PSMC5;PSMB6;PSMD9;PSMD7;PSMB1;PSMD13;PSMB5;PSME1;PSMD10;PSMD4"
"RA_Regulation_of_PTEN_stability_and_activity%R-MMU-8948751",0.065359477124183,0.208831120659011,-0.555271429215365,-1.3787984125446,49,42,"RPS27A;PSMA7;PSMC5;PSMB6;STUB1;PSMD9;PSMD7;PSMB1;CSNK2B;CSNK2A2;XIAP;PSMD13;PSMB5;CSNK2A1;PSME1;PSMD10;PSMD4"
"RA_Cyclin_A:Cdk2-associated_events_at_S_phase_entry%R-MMU-69656",0.0645161290322581,0.208831120659011,-0.550895576689502,-1.37770658575357,49,44,"RPS27A;CDKN1B;PSMA7;PSMC5;PSMB6;CCNH;PSMD9;PSMD7;PSMB1;MNAT1;PSMD13;PSMB5;PSME1;PSMD10;PSMD4"
"RA_Cyclin_E_associated_events_during_G1/S_transition%R-MMU-69202",0.0666666666666667,0.209683426443203,-0.553665149340491,-1.37480984762833,50,42,"RPS27A;CDKN1B;PSMA7;PSMC5;PSMB6;CCNH;PSMD9;PSMD7;PSMB1;MNAT1;PSMD13;PSMB5;PSME1;PSMD10;PSMD4"
"BP_regulation_of_alternative_mRNA_splicing,_via_spliceosome%0000381",0.0150478796169631,0.209976938948902,-0.64064388149927,-1.56778752881731,10,37,"RBM8A;ARGLU1;MAGOH;DDX17;RBM25;WTAP;NSRP1;YTHDC1;ZBTB7A"
