pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
KEGG_AMPK_signaling_pathway%mmu04152,0.025547445,0.124898621,0.451590395,1.52659122,6,82,PPP2R1B;AKT1;FASN;STRADA;TSC2;PFKP;MTOR;PPP2R1A;PRKAA1;PPP2R5B;STRADB;PPP2R5C;PPP2R3C;ACACA;GYS1;RAB11B;EEF2K;CREB1;PIK3R2;ULK1;PIK3CB;PFKL
KEGG_Autophagy%mmu04140,0.025104603,0.124898621,0.414500042,1.461027834,5,116,SUPT20;RAF1;AKT1;PIK3R4;RRAGC;TSC2;MTOR;PIK3C3;BECN1;ATG7;ATG13;STX17;EIF2S1;MTMR14;SQSTM1;PRKAA1;TBK1;WIPI2;MAP2K1;MTMR4;PRKACA;RAB7B;ITPR1;PIK3R2;LAMP1;ULK1;PIK3CB;ATG4D;CTSB
KEGG_Hepatitis_B%mmu05161,0.025423729,0.124898621,0.410156551,1.446187871,5,117,MYC;RAF1;JAK3;AKT1;PRKCB;CASP8;DDB2;JAK1;STAT6;TYK2;TGFBR2;DDB1;STAT1;NFATC1;STAT2;TBK1;MAPK14;NFATC3;MAP2K1;IKBKG;MAP2K3;TRP53;JAK2;YWHAQ;IFNAR1;CREB1;PIK3R2;PIK3CB;IFIH1;MAVS
RA_Peptide_ligand-binding_receptors%R-MMU-375276,0.030612245,0.127664399,-0.669247118,-1.53876789,17,18,CXCR4;PENK;HEBP1;GAL;FPR2;C5AR2;CX3CR1;CCL6
RA_RHOQ_GTPase_cycle%R-MMU-9013406,0.031055901,0.128562294,0.5269265,1.576385199,9,40,ARHGAP1;IQGAP3;GIT2;IQGAP1;WWP2;MPP7;JUP;GIT1;SRGAP2;ARHGAP33;STOM;CDC42;DEPDC1B;PREX1
BP_chromatin_looping%0140588,0.004219409,0.128816083,0.507717633,1.799358592,0,128,SNRNP200;MTREX;RECQL;AQR;FBH1;BLM;DHX29;DDX20;DDX1;DDX41;MCM6;MCM2;MCM5;DHX8;VCP;DHX15;MOV10;DHX30;MCM7;RAD50;ERCC6L;DHX34;RNF213;ASCC3;BRIP1;RECQL4;PMS2;DDX31;RTEL1;DDX11;MCM4;WRN;SMARCAD1;MORC2A;DHX32;DHX36;RAD54L;HSPA5;DDX56;ATAD2;RECQL5;DHX33;ENTPD1;MCM9;AFG3L2;IGHMBP2;NSF;UPF1;IFIH1;VPS4B;AFG3L1;SUPV3L1;DHX58;MCM3;DDX54;DDX21;DHX9;YME1L1
WP_Glycogen_Metabolism%WP317,0.036745407,0.129242465,0.533506357,1.494264224,13,28,PPP2R1B;PYGB;PGM2;PPP2R1A;PHKG2;PPP2R5B;PPP2R5C;PYGL;GYS1;GBE1;UGP2;PPP2R5D;PPP2CB;AGL;PHKA2
WP_IL-2_Signaling_Pathway%WP450,0.035947712,0.129242465,0.448998989,1.446287943,10,63,RAF1;JAK3;AKT1;PIK3CG;JAK1;MTOR;SHC1;STAT1;PTPN6;VAV1;ITM2B;MAPK14;MAP2K1;MKNK1;JAK2;STAM2;CREB1;PIK3R2;PIK3CB;SYK;EIF3B
WP_Proteasome_Degradation%WP519,0.036474164,0.129242465,-0.526472966,-1.446315089,23,44,PSMB9;PSMB5;PSMB4;PSMB10;PSMB6;PSMA7;PSMD9;PSMB1;H2AFZ;PSMA3;PSMA6;PSMA2;PSMD13;PSMC5;PSMD7;UBE2B;PSMD4;PSMA4
RA_SUMOylation_of_DNA_damage_response_and_repair_proteins%R-MMU-3108214,0.032679739,0.134297028,0.455673046,1.469557007,9,63,NUP160;NUP107;BLM;POM121;NUP214;BRCA1;NUP188;NUP133;RANBP2;NUP93;NUP155;RPA1;NUP88;NUP98;SMC5;SP100;STAG2;AAAS;TPR;PML;SEH1L
KEGG_Yersinia_infection%mmu05135,0.028225806,0.135483871,0.411925821,1.428680447,6,102,PIP5K1C;AKT1;ELMO2;GIT2;RPS6KA1;LIMK1;ITGB1;RAC1;ARHGEF1;NFATC1;FN1;PXN;VAV3;ELMO1;VAV1;PKN1;PLCG1;RPS6KA2;TBK1;MAPK14;NFATC3;MAP2K1;IKBKG;MAP2K3;ITGA5;PIK3R2;PIK3CB
KEGG_Starch_and_sucrose_metabolism%mmu00500,0.030150754,0.139645596,0.652346004,1.594161813,11,18,HK1;MGAM;PGM1;HK3;PYGB;PGM2;PYGL;GYS1;GBE1;UGP2;AGL;GPI1;HK2
KEGG_Progesterone-mediated_oocyte_maturation%mmu04914,0.029900332,0.139645596,0.444351796,1.432168331,8,65,RAF1;CDC23;AKT1;BUB1;CCNB1;ANAPC2;RPS6KA1;CDC16;ANAPC1;CDC25C;PLK1;ADCY3;RPS6KA2;MAPK14;MAP2K1;MAD1L1;PRKACA;STK10;PIK3R2;PIK3CB;KIF22
RA_Transport_to_the_Golgi_and_subsequent_modification%R-MMU-948021,0.034351145,0.140142715,0.383477092,1.355520679,8,119,COPB1;COPG1;COPA;COPG2;DCTN1;SPTBN1;COPB2;COG1;PPP6R1;ARFGAP2;TMED7;SCFD1;TRAPPC9;ARCN1;SEC24D;COG4;GBF1;STX17;COG2;SEC31A;SEC24C;SEC23A;MAN1C1
KEGG_TGF-beta_signaling_pathway%mmu04350,0.032069971,0.141080451,0.50937403,1.482310694,10,35,PPP2R1B;MYC;CUL1;TGFBR2;E2F4;TFDP1;PPP2R1A
KEGG_Amino_sugar_and_nucleotide_sugar_metabolism%mmu00520,0.03313253,0.141080451,0.490921316,1.473718115,10,40,HK1;PGM3;PGM1;GNE;HK3;UAP1;PGM2
KEGG_Fanconi_anemia_pathway%mmu03460,0.032786885,0.141080451,0.475317156,1.453450402,9,49,WDR48;FANCI;MLH1;BLM;BRCA1;FANCC;RMI1;FANCD2;TOP3B;BRCA2;TOP3A;BRIP1;PMS2;ATR;REV1;EME1;RPA1;ATRIP
KEGG_Signaling_pathways_regulating_pluripotency_of_stem_cells%mmu04550,0.03236246,0.141080451,0.45933334,1.451084762,9,57,MYC;RAF1;JAK3;AKT1;JAK1;DVL3;SMARCAD1;MAPK14;MAP2K1;DVL2;AXIN1;JAK2;RIF1;PIK3R2;PIK3CB
KEGG_Natural_killer_cell_mediated_cytotoxicity%mmu04650,0.0330033,0.141080451,0.447270668,1.425887266,9,62,RAF1;PLCG2;PRKCB;RAC1;SHC1;ITGB2;NFATC1;PTPN6;VAV3;VAV1;PLCG1;ITGB2L;MAP2K1;IFNAR1;PIK3R2;PIK3CB;SYK;PAK1
BP_regulation_of_mitotic_spindle_organization%0060236,0.004761905,0.14122449,0.725540223,1.786653348,1,16,PKD1;DCTN1;SASS6;TPX2;CLTC;STIL
BP_microtubule_nucleation%0007020,0.004950495,0.142739274,0.689715597,1.828991274,1,21,CLASP2;TUBGCP4;TUBGCP2;TPX2;TUBG1;CLASP1;CCDC57;TUBGCP6;NEDD1;NDEL1
RA_Antigen_activates_B_Cell_Receptor_(BCR)_leading_to_generation_of_second_messengers%R-MMU-983695,0.037220844,0.142984127,0.628738405,1.518609904,14,17,PLCG2;PTPN6;DAPP1;SH3KBP1;VAV1;ITPR1;ITPR2;SYK
RA_Cargo_trafficking_to_the_periciliary_membrane%R-MMU-5620920,0.037333333,0.142984127,0.559714531,1.497414291,13,25,PKD1;BBS9;EXOC1;EXOC2;EXOC4;UNC119B;GBF1;INPP5E;NPHP3;EXOC7;EXOC3
RA_Fcgamma_receptor_(FCGR)_dependent_phagocytosis%R-MMU-2029480,0.035598706,0.142984127,0.476153664,1.485526892,10,53,PLCG2;ELMO2;NCKAP1L;MYH9;LIMK1;HCK;RAC1;MYO1C;CYFIP1;MYO5A;NF2;VAV3;ELMO1;VAV1;PLCG1;PIK3R2;PIK3CB;SYK;CYFIP2;CDC42
RA_G1/S_DNA_Damage_Checkpoints%R-MMU-69615,0.037147103,0.142984127,-0.539258632,-1.458201347,24,39,RPS27A;CDKN1B;PSMB5;PSMB6;PSMA7;PSMD9;PSMB1;PSMD13;PSMC5;PSMD7;PSMD10;MDM4;PSMD4;CDK2;PSME1
RA_RUNX1_regulates_transcription_of_genes_involved_in_differentiation_of_HSCs%R-MMU-8939236,0.037147103,0.142984127,-0.541484152,-1.464219343,24,39,RPS27A;PSMB5;PSMB6;PSMA7;PSMD9;PSMB1;LDB1;MNAT1;CCNH;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4;LMO2;PSME1;TCF3
RA_p53-Dependent_G1_DNA_Damage_Response%R-MMU-69563,0.037257824,0.142984127,-0.542327313,-1.454417208,24,38,RPS27A;CDKN1B;PSMB5;PSMB6;PSMA7;PSMD9;PSMB1;PSMD13;PSMC5;PSMD7;PSMD10;MDM4;PSMD4;CDK2;PSME1
RA_p53-Dependent_G1/S_DNA_damage_checkpoint%R-MMU-69580,0.037257824,0.142984127,-0.542327313,-1.454417208,24,38,RPS27A;CDKN1B;PSMB5;PSMB6;PSMA7;PSMD9;PSMB1;PSMD13;PSMC5;PSMD7;PSMD10;MDM4;PSMD4;CDK2;PSME1
RA_Transferrin_endocytosis_and_recycling%R-MMU-917977,0.037037037,0.142984127,-0.644310302,-1.500868628,21,19,ATP6V1G1;ATP6V1F;ATP6V0B;ATP6V1D
RA_Insulin_receptor_recycling%R-MMU-77387,0.03672788,0.142984127,-0.677743503,-1.538558689,21,17,ATP6V1G1;ATP6V1F;ATP6V0B;ATP6V1D
BP_cellular_respiration%0045333,0.005154639,0.144608526,-0.799418594,-1.787919504,2,16,UQCRQ;UQCRH;MTLN;UQCRB;NDUFS4;BAX;UQCR10;SDHAF4
WP_MAPK_Cascade%WP251,0.042606516,0.144862155,0.601016826,1.562380552,16,20,RAF1;MAP3K3;RASA3;MAPK14;MAP2K1;MAP2K3;SIPA1
RA_Oxygen-dependent_proline_hydroxylation_of_Hypoxia-inducible_Factor_Alpha%R-MMU-1234176,0.038235294,0.145449126,-0.541433166,-1.473851371,25,40,RPS27A;RBX1;ELOB;PSMB5;ELOC;PSMB6;PSMA7;PSMD9;PSMB1;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4;VHL
RA_Antimicrobial_peptides%R-MMU-6803157,0.038851351,0.146800744,-0.675309448,-1.522945135,22,16,CAMP;PRTN3;S100A9;PGLYRP1;ATOX1;S100A8;RNASE6
RA_SUMOylation%R-MMU-2990846,0.039215686,0.147189542,0.383332523,1.353241732,9,121,DNMT1;NUP160;NUP107;BLM;POM121;NUP214;BRCA1;TOP2A;NUP188;TOP2B;NUP133;RANBP2;TOPORS;AURKB;UBA2;NUP93;NR1H2;NUP155;RPA1;NUP88;MBD1;NUP98;SMC5;SP100;INCENP;SIN3A;IKBKG;STAG2;AAAS;HIPK2;TPR;NCOA1;PML;L3MBTL2;CASP8AP2;SEH1L
KEGG_Tryptophan_metabolism%mmu00380,0.035175879,0.147403685,0.650460987,1.569244419,13,17,CAT;ALDH3A2;EHHADH;KYAT3;4930438A08RIK;HADHA;ALDH9A1;ALDH2
RA_MAPK_targets/_Nuclear_events_mediated_by_MAP_kinases%R-MMU-450282,0.039702233,0.147685302,0.624867607,1.509260655,15,17,PPP2R1B;RPS6KA1;PPP2R1A;RPS6KA2;CREB1
RA_TNFR1-induced_NFkappaB_signaling_pathway%R-MMU-5357956,0.039872408,0.147685302,-0.591256043,-1.456039442,24,25,RPS27A;RACK1;TAB2;XIAP;TRADD
RA_ER_to_Golgi_Anterograde_Transport%R-MMU-199977,0.040441176,0.148209898,0.412193805,1.42283121,10,102,COPB1;COPG1;COPA;COPG2;DCTN1;SPTBN1;COPB2;COG1;PPP6R1;ARFGAP2;TMED7;SCFD1;TRAPPC9;ARCN1;SEC24D;COG4;GBF1;STX17;COG2;SEC31A;SEC24C;SEC23A;COG5;SEC16B;CAPZA2;TMEM115;COG6;USO1;NSF;GOSR2
RA_ER-Phagosome_pathway%R-MMU-1236974,0.040540541,0.148209898,-0.671907796,-1.515273794,23,16,H2-Q4;VAMP8;H2-Q6;H2-Q7;H2-T22;H2-K1;TAP1;SEC22B;TAP2;H2-T23;VAMP3
RA_Developmental_Biology%R-MMU-1266738,0.040983607,0.148863035,0.372751443,1.334957477,9,137,PIP5K1C;ARHGEF11;MEF2D;NUMB;TLN1;SPTBN1;KALRN;AP2A1;CTNNA1;NCSTN;LIMK1;ITGB1;KRT80;MEF2A;RAC1;CLTC;SHC1;SDCBP;JUP;MSN;DAG1;DNM2;SH3KBP1;VAV3;AP2M1;PLCG1
WP_Wnt_Signaling_Pathway_NetPath%WP539,0.045454545,0.149560117,0.440381628,1.410012315,13,62,RAF1;AKT1;ARRB1;PRKCB;CUL1;DVL3;RAC1;MARK2;CDC25C;LRP5;JUP;BTRC;DVL2;AXIN1;HIPK2;TBP
WP_IL-7_Signaling_Pathway%WP297,0.047222222,0.150520833,0.48096563,1.425167877,16,37,RAF1;JAK3;AKT1;JAK1;CLTC;SHC1;STAT1
RA_Deadenylation-dependent_mRNA_decay%R-MMU-429914,0.041968162,0.151462021,-0.512172615,-1.439847301,28,50,LSM7;LSM5;LSM4;LSM6;LSM3;DCP2;EXOSC3;EIF4B;EIF4A2;PAN3;PAIP1;EXOSC2;PABPC1;DDX6;LSM2;EXOSC7;EXOSC5;CNOT6L
KEGG_Gastric_cancer%mmu05226,0.037162162,0.153293919,0.424584375,1.381966814,10,68,MYC;RAF1;AKT1;MLH1;DDB2;CTNNA1;MTOR;DVL3;TGFBR2;SHC1;LRP5;JUP;HGF;MAP2K1;DVL2;AXIN1;TRP53
KEGG_Insulin_signaling_pathway%mmu04910,0.03875969,0.157423971,0.418332183,1.435370012,9,92,RAF1;HK1;AKT1;FASN;SH2B2;TSC2;HK3;MTOR;PYGB;SHC1;PHKG2;PRKAA1;MAP2K1;MKNK1;PYGL;PRKACA;ACACA;GYS1;INPP5A;MKNK2;PIK3R2;PIK3CB;EXOC7;PPP1CA;RPTOR;FBP1;FLOT2;PDE3B;PRKAB1;SOS2;PHKA2;RPS6KB2;HK2;MAPK1;LIPE;CBLB;PHKB
KEGG_Oocyte_meiosis%mmu04114,0.04,0.15761194,0.409490971,1.388895928,10,83,PPP2R1B;CDC23;BUB1;CUL1;CCNB1;ANAPC2;RPS6KA1;SMC1A;ESPL1;CDC16;ANAPC1;CDC25C;PLK1;ADCY3;PPP2R1A;BTRC;PPP2R5B;RPS6KA2;MAPK14;PPP2R5C;MAP2K1;MAD1L1;PRKACA;YWHAQ;SMC3;ITPR1;ITPR2;STAG3
KEGG_Type_I_diabetes_mellitus%mmu04940,0.039735099,0.15761194,-0.639854978,-1.483666939,23,18,H2-Q4;H2-AB1;H2-Q6;H2-Q7;H2-T22;H2-AA;H2-K1
BP_mitotic_spindle_organization%0007052,0.005780347,0.157894737,0.569720319,1.751389218,1,42,CLASP2;ILK;KIF4;CKAP5;CCNB1;DLGAP5;MAP1S;PLK1;TUBG1;AURKB;CLASP1;WDR62;INTS13;INCENP;NDC80;STIL
BP_phosphatidylinositol_3-kinase/protein_kinase_B_signal_transduction%0043491,0.005952381,0.158424908,0.552358687,1.709350371,1,45,ILK;XBP1;AKT1;PIK3R4;PLEKHA1;PIK3CG;KBTBD2;PIK3C3;ATP1A3;PIK3C2G;PIK3R2;PIK3CB;ERBB3
RA_Interferon_Signaling%R-MMU-913531,0.044642857,0.159075497,0.496388079,1.519316419,14,42,FLNB;TYK2;EIF4G1;UBE2E1;PTPN6;UBA7;NEDD4;PLCG1;KPNA1;DDX58;EIF4G3;JAK2;ABCE1;IFNAR1
RA_Signaling_by_VEGF%R-MMU-194138,0.044585987,0.159075497,0.459183728,1.46833666,13,59,AKT1;ELMO2;PRKCB;NCKAP1L;CTNNA1;MTOR;RAC1;CYFIP1;MAPKAPK3;JUP;PXN;VEGFA;VAV3;ELMO1;VAV1;PLCG1;PRKACA;PIK3R2;MAPKAP1;PIK3CB;CYFIP2;NCK2;CDC42
RA_VEGFA-VEGFR2_Pathway%R-MMU-4420097,0.045454545,0.159943182,0.463448316,1.467411236,13,58,AKT1;ELMO2;PRKCB;NCKAP1L;CTNNA1;MTOR;RAC1;CYFIP1;MAPKAPK3;JUP;PXN;VEGFA;VAV3;ELMO1;VAV1;PLCG1;PRKACA;PIK3R2;MAPKAP1;PIK3CB;CYFIP2;NCK2;CDC42
RA_Toll_Like_Receptor_4_(TLR4)_Cascade%R-MMU-166016,0.045296167,0.159943182,0.437967199,1.463099989,12,78,PPP2R1B;PLCG2;CASP8;CD180;CUL1;RPS6KA1;RIPK3;ITGB2;RIPK1;MAPKAPK3;PPP2R1A;DNM2;RPS6KA2;TBK1;MAPK14;USP14;IKBKG;MAP2K3
RA_Cell-Cell_communication%R-MMU-1500931,0.045945946,0.160265031,0.52149777,1.45295669,16,29,ILK;FLNA;CTNNA1;IQGAP1;ITGB1;ARHGEF6;JUP;PXN;PLEC;PVR;ACTN1;LIMS1;NCK2
RA_Deposition_of_new_CENPA-containing_nucleosomes_at_the_centromere%R-MMU-606279,0.0464,0.160265031,-0.579535936,-1.431941328,28,26,CENPW;CENPX;CENPS;NPM1;HIST1H2AB;MIS18A;HIST1H2AC;CENPK;CENPH;ITGB3BP
RA_Nucleosome_assembly%R-MMU-774815,0.0464,0.160265031,-0.579535936,-1.431941328,28,26,CENPW;CENPX;CENPS;NPM1;HIST1H2AB;MIS18A;HIST1H2AC;CENPK;CENPH;ITGB3BP
RA_Activation_of_the_pre-replicative_complex%R-MMU-68962,0.046831956,0.160770678,0.513774279,1.44117053,16,30,POLE;CDC6;POLA1;MCM6;MCM2;MCM5;ORC3;ORC5;MCM7;RPA1;MCM4;MCM10;ORC1;ORC4;POLE2;ORC2;CDC45;MCM3;POLA2;PRIM1;PRIM2
WP_Glycolysis_and_Gluconeogenesis%WP157,0.052054795,0.160896638,0.493084985,1.443873556,18,33,HK1;PFKP;HK3;PCX;SLC2A3;ENO1;PKM;PFKL;GOT2;DLD;FBP1;GPI1;HK2;LDHB;DLAT;PGAM1
KEGG_ErbB_signaling_pathway%mmu04012,0.043046358,0.162346263,0.455379797,1.417878722,12,54,MYC;RAF1;PLCG2;AKT1;PRKCB;MTOR;SHC1;PLCG1;MAP2K1;ABL2;PIK3R2;PIK3CB;ERBB3;PAK1;NCK2
KEGG_Leukocyte_transendothelial_migration%mmu04670,0.041935484,0.162346263,0.455080531,1.450815615,12,59,VCL;ACTN4;PLCG2;PRKCB;CTNNA1;ITGB1;RAC1;ITGB2;MSN;PXN;VAV3;VAV1;PLCG1;MAPK14;ITGB2L;EZR;PIK3R2;ACTN1;PIK3CB;PECAM1;SIPA1;RASSF5;CDC42
KEGG_Chemical_carcinogenesis%mmu05207,0.042471042,0.162346263,0.408226699,1.411956284,10,94,MYC;RAF1;ARNT;UGT1A7C;AKT1;ARRB1;PRKCB;CDC6;RPS6KA1;MTOR;GNAS;ADCY3;VEGFA;KPNA3;RPS6KA2;KPNA4;KPNA1;MAP2K1;PRKACA;JAK2;CREB1;PIK3R2;PIK3CB
KEGG_Colorectal_cancer%mmu05210,0.043771044,0.162754304,0.433346909,1.391227131,12,64,MYC;RAF1;AKT1;MSH2;MLH1;DDB2;MSH6;MTOR;RAC1;TGFBR2
WP_IL-3_Signaling_Pathway%WP373,0.054545455,0.163636364,0.401181133,1.328633378,14,81,RAF1;VCL;AKT1;PRKCB;JAK1;STAT6;TYK2;HCK;RAC1;SHC1;STAT1;PTPN6;PXN;VAV1;MAPK14;MAP2K1;PRKACA;JAK2;TEC;CREB1;PIK3R2
BP_DNA_duplex_unwinding%0032508,0.006557377,0.166013595,0.519758375,1.635404716,1,59,RECQL;FBH1;BLM;DDX1;CHTF18;NBN;RAD50;ERCC6L;ASCC3;BRIP1;RECQL4;RFC5;RTEL1;DDX11;WRN;POT1A;SMARCAD1;XRCC6;DHX36;RAD54L;ANXA1;RECQL5;MCM9;IGHMBP2;UPF1
BP_small_GTPase-mediated_signal_transduction%0007264,0.006410256,0.166013595,0.499740414,1.595838187,1,61,DOCK7;ARHGAP1;DOCK2;RUFY1;RHOBTB2;DOCK8;SH2D3C;RASGRF2;G3BP2;RAC1;DOCK11;TIAM2;ARHGAP31;VAV3;VAV1;ARHGAP15;NUCB1;YWHAQ;ARHGAP33;DNAJA3;USO1;DOCK10
BP_DNA_replication%0006260,0.006756757,0.166988417,0.485460335,1.57923822,1,69,POLE;LIG3;POLD1;KAT7;BLM;POLA1;CHTF18;RMI1;CHAF1A;ORC3;ORC5;RECQL4;RPA1;TICRR;WRN;ORC1;SIN3A;ORC4;SLX4;POLL;RECQL5;CHAF1B;MCM9;UPF1;RBBP7;DTL;FAM111A
KEGG_Citrate_cycle_(TCA_cycle)%mmu00020,0.045945946,0.168281489,0.529540472,1.465987368,16,27,ACLY;PCX;ACO1;IDH1;SDHA;IDH3G;OGDH;IDH3A;IDH3B;ACO2;DLD
KEGG_Bacterial_invasion_of_epithelial_cells%mmu05100,0.047169811,0.168281489,0.462759651,1.418160428,14,45,VCL;ILK;ELMO2;CTNNA1;ITGB1;RAC1;CLTC;SHC1;FN1;PXN;DNM2;ELMO1
KEGG_Sphingolipid_signaling_pathway%mmu04071,0.04676259,0.168281489,0.408066017,1.383591772,12,81,PPP2R1B;RAF1;AKT1;PRKCB;RAC1;ASAH1;SGMS2;NSMAF;PPP2R1A;PPP2R5B;MAPK14;PPP2R5C;PPP2R3C;MAP2K1;TRP53;PIK3R2;PIK3CB;GNA12
KEGG_Rap1_signaling_pathway%mmu04015,0.048387097,0.16909621,0.381654409,1.323690248,11,102,RAF1;TLN1;AKT1;PRKCB;ITGB1;RAC1;ITGB2;GNAS;ADCY3;HGF;VEGFA;CSF1R;VAV3;SIPA1L1;VAV1;PLCG1;MAPK14;ITGB2L;MAP2K1;MAP2K3;RAPGEF6;PIK3R2;PIK3CB;APBB1IP;SIPA1;RASSF5;CDC42;TLN2;FPR1
KEGG_Allograft_rejection%mmu05330,0.049319728,0.16909621,-0.653626246,-1.476255855,28,16,H2-Q4;H2-AB1;H2-Q6;H2-Q7;H2-T22;H2-AA;H2-K1
KEGG_Graft-versus-host_disease%mmu05332,0.049319728,0.16909621,-0.653626246,-1.476255855,28,16,H2-Q4;H2-AB1;H2-Q6;H2-Q7;H2-T22;H2-AA;H2-K1
WP_IL-5_Signaling_Pathway%WP151,0.059016393,0.171990632,0.436151482,1.372338043,17,59,RAF1;AKT1;SH2B2;PRKCB;PIK3CG;RPS6KA1;PLA2G4A;JAK1;HCK;ALOX5;RAC1;SHC1;ITGB2;STAT1;SDCBP;PTPN6;DNM2;VAV1;MAPK14
RA_Inhibition_of_the_proteolytic_activity_of_APC/C_required_for_the_onset_of_anaphase_by_mitotic_spindle_checkpoint_components%R-MMU-141405,0.050724638,0.17203597,0.587852032,1.452896787,20,18,BUB1B;CDC23;ANAPC2;CDC16;UBE2E1;ANAPC1
RA_Inactivation_of_APC/C_via_direct_inhibition_of_the_APC/C_complex%R-MMU-141430,0.050724638,0.17203597,0.587852032,1.452896787,20,18,BUB1B;CDC23;ANAPC2;CDC16;UBE2E1;ANAPC1
RA_Inositol_phosphate_metabolism%R-MMU-1483249,0.051351351,0.17208816,0.511261824,1.424438089,18,29,PPIP5K2;PLCG2;INPP5J;PLCG1;ISYNA1;INPP5A
RA_Iron_uptake_and_transport%R-MMU-917937,0.051204819,0.17208816,-0.539359075,-1.415746661,33,34,RPS27A;ATP6V1G1;NEDD8;ATP6V1F;ATP6V0B
RA_Cyclin_E_associated_events_during_G1/S_transition%R-MMU-69202,0.052552553,0.174041689,-0.518031039,-1.412449811,34,42,RPS27A;CDKN1B;PSMB5;PSMB6;CCND1;PSMA7;PSMD9;PSMB1;MNAT1;CCNH;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4
RA_FGFR2_alternative_splicing%R-MMU-6803529,0.052364865,0.174041689,-0.657874899,-1.483627069,30,16,POLR2L;POLR2F;POLR2H;POLR2I;NCBP2;GTF2F2;POLR2E;POLR2G
RA_Cyclin_A:Cdk2-associated_events_at_S_phase_entry%R-MMU-69656,0.053175775,0.175075799,-0.513941144,-1.411812439,35,44,RPS27A;CDKN1B;PSMB5;PSMB6;CCND1;PSMA7;PSMD9;PSMB1;MNAT1;CCNH;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4
RA_SUMO_E3_ligases_SUMOylate_target_proteins%R-MMU-3108232,0.053846154,0.176252236,0.383732172,1.350278748,13,115,DNMT1;NUP160;NUP107;BLM;POM121;NUP214;BRCA1;TOP2A;NUP188;TOP2B;NUP133;RANBP2;TOPORS;AURKB;NUP93;NR1H2;NUP155;RPA1;NUP88;MBD1;NUP98;SMC5;SP100;INCENP;SIN3A;IKBKG;STAG2;AAAS;HIPK2;TPR;NCOA1;PML;L3MBTL2;CASP8AP2;SEH1L
KEGG_Platelet_activation%mmu04611,0.052264808,0.176896274,0.404209706,1.337642423,14,73,TLN1;PLCG2;AKT1;FERMT3;PIK3CG;PLA2G4A;ITGB1;ARHGEF1;GNAS;ADCY3;COL1A2;MAPK14;PRKACA;ITPR1;COL1A1;PIK3R2;PIK3CB;ITPR2;APBB1IP;SYK;PPP1CA;TLN2
BP_protein_import_into_nucleus%0006606,0.007407407,0.17881137,0.485342147,1.609535578,1,83,AKT1;TSC2;NUP107;POM121;NUP214;ADAR;SPG11;NUP188;NUP133;NUP93;IPO11;APPL2;NUP155;NUP88;SQSTM1;CSE1L;KPNA3;NUP98;MED1;KPNA4;KPNA1;NFATC3;TRP53;IPO9;RANBP6;TPR;PML;SYK
KEGG_Tight_junction%mmu04530,0.054545455,0.18,0.401523797,1.361873171,14,83,PPP2R1B;ACTN4;NEDD4L;MYH9;ITGB1;RAC1;HSPA4;LLGL2;NF2;MSN;PPP2R1A;NEDD4;PRKAA1;TJP3;PRKACA;RAPGEF6;EZR;TJAP1
KEGG_Antigen_processing_and_presentation%mmu04612,0.054411765,0.18,-0.518662725,-1.390370509,36,41,H2-Q4;H2-AB1;H2-Q6;HSP90AA1;CTSL;H2-Q7;H2-T22;HSP90AB1;NFYA;CTSS;H2-AA;H2-K1;LGMN;TAP1;PSME1;RFXANK;TAP2;H2-T23;H2-DMA;HSPA2
RA_Homologous_DNA_Pairing_and_Strand_Exchange%R-MMU-5693579,0.055825243,0.180629952,0.620232757,1.44960703,22,15,BLM;RMI1;TOP3A;EXO1;WRN;KAT5;XRCC2;PALB2
RA_G-protein_beta:gamma_signalling%R-MMU-397795,0.055825243,0.180629952,0.611037244,1.428115291,22,15,AKT1;PIK3CG;ARHGEF6;CDC42
KEGG_Type_II_diabetes_mellitus%mmu04930,0.055555556,0.180632697,0.593128606,1.497731314,21,20,HK1;HK3;MTOR;PKM;ABCC8;PIK3R2;PIK3CB
KEGG_T_cell_receptor_signaling_pathway%mmu04660,0.056105611,0.180632697,0.41706626,1.337543982,16,63,RAF1;AKT1;NFATC1;PTPN6;VAV3;VAV1;PLCG1;MAPK14;NFATC3;MAP2K1;IKBKG;TEC;PIK3R2;PIK3CB;BCL10;PAK1;NCK2;CDC42;SOS2;MAPK1;MAP3K7;CBLB;MALT1;RELA;NFKBIE
KEGG_Thyroid_hormone_synthesis%mmu04918,0.057803468,0.1836613,0.471553765,1.395603775,19,37,PRKCB;TTF2;GNAS;ADCY3;ATP1A3;HSPA5;PRKACA;ATP1A1;ITPR1;CREB1;ITPR2;ATF6B;PDIA4
KEGG_Proteoglycans_in_cancer%mmu05205,0.05982906,0.1836613,0.376357107,1.320400847,13,112,MYC;RAF1;PLCG2;FLNB;AKT1;FLNA;PRKCB;IQGAP1;ITGB1;MTOR;RAC1;ARHGEF1;HPSE;ITGB5;FN1;MSN;PTPN6;COL1A2;HGF;PXN;VEGFA;VAV3;VAV1;PLCG1;MAPK14;MAP2K1;PRKACA;TRP53;EZR;ITGA5;ITPR1;COL1A1;PIK3R2;PIK3CB;ITPR2
