"Gene","Ribo_logFC","Ribo_padj","Input_logFC","Input_padj","TE_logFC","TE_padj","Group"
"3110082I17Rik",5.65436217023339e-07,0.999991806526935,-4.54120630928209e-06,0.999804568916862,2.10881677824916e-06,0.999856529260043,"No change"
"3830406C13Rik",-3.73797411350252e-07,0.999991806526935,6.98707727430903e-06,0.999804568916862,-2.04509063518572e-06,0.999856529260043,"No change"
"4833420G17Rik",-1.34169200192054e-06,0.999991806526935,6.36730607052964e-07,0.999804568916862,-1.87764069847258e-06,0.999856529260043,"No change"
"4833439L19Rik",-3.2394956209559e-07,0.999991806526935,5.31058966612506e-06,0.999804568916862,-1.22944313531186e-06,0.999856529260043,"No change"
"4921524J17Rik",-8.10462478330986e-07,0.999991806526935,3.50531903945465e-06,0.999804568916862,-1.03544155753689e-07,0.999856529260043,"No change"
"4930402H24Rik",-1.0552336660853e-06,0.999991806526935,4.12429692126465e-06,0.999804568916862,-2.34813441817602e-06,0.999856529260043,"No change"
"4930430F08Rik",2.58002936809309e-07,0.999991806526935,-4.35973961975238e-06,0.999804568916862,1.48868650119966e-06,0.999856529260043,"No change"
"4930438A08Rik",-1.63658474934117e-06,0.999991806526935,6.37988196609785e-06,0.999804568916862,-3.8018500705544e-06,0.999856529260043,"No change"
"4930453N24Rik",9.77386632928981e-07,0.999991806526935,3.82133044390761e-06,0.999804568916862,3.32596826083521e-07,0.999856529260043,"No change"
"4930579G24Rik",-9.72494891216446e-07,0.999991806526935,-1.12798380305626e-06,0.999804568916862,-1.92982410316272e-06,0.999856529260043,"No change"
"4931406C07Rik",-8.75037030396374e-07,0.999991806526935,1.69721102883739e-06,0.999804568916862,-1.54342818246952e-06,0.999856529260043,"No change"
"4931406P16Rik",1.69929091494583e-06,0.999991806526935,2.56816377207627e-06,0.999804568916862,1.65942465226289e-06,0.999856529260043,"No change"
"4931414P19Rik",-5.39027561282591e-07,0.999991806526935,-3.07316538162927e-06,0.999804568916862,4.2381679972483e-08,0.999856529260043,"No change"
"4932438A13Rik",-7.83839175201988e-07,0.999991806526935,2.23496191404137e-06,0.999804568916862,-1.36392881542261e-06,0.999856529260043,"No change"
"5031439G07Rik",-7.3368423347981e-07,0.999991806526935,-2.68648568454078e-07,0.999804568916862,-6.49588976012764e-07,0.999856529260043,"No change"
"5430427O19Rik",2.13900956081437e-06,0.999991806526935,9.44034472470205e-07,0.999804568916862,2.58590072114117e-06,0.999856529260043,"No change"
"5730409E04Rik",-1.00085090570813e-06,0.999991806526935,-7.13541595231535e-09,0.999804568916862,-7.61357871105231e-07,0.999856529260043,"No change"
"5730455P16Rik",6.19317484169308e-07,0.999991806526935,5.07948108469874e-06,0.999804568916862,-5.97059954954299e-07,0.999856529260043,"No change"
"5730480H06Rik",-3.50623571644621e-07,0.999991806526935,-2.60224651820866e-07,0.999804568916862,-3.56036089082869e-07,0.999856529260043,"No change"
"6030458C11Rik",-2.02409898281766e-06,0.999991806526935,1.64928805233587e-06,0.999804568916862,-3.13652304362795e-06,0.999856529260043,"No change"
"6430548M08Rik",-1.32448920131408e-07,0.999991806526935,5.66095971184268e-07,0.999804568916862,-2.47713857452211e-07,0.999856529260043,"No change"
"8030462N17Rik",3.73614623260883e-06,0.999991806526935,6.03664776362339e-07,0.999804568916862,3.47892713220925e-06,0.999856529260043,"No change"
"9130401M01Rik",-3.96429129507438e-07,0.999991806526935,-2.46624929119e-06,0.999804568916862,6.88260528110365e-07,0.999856529260043,"No change"
"9430015G10Rik",7.36644791984273e-07,0.999991806526935,-2.71774503279324e-07,0.999804568916862,2.16812100449822e-06,0.999856529260043,"No change"
"9430038I01Rik",5.75278691624684e-07,0.999991806526935,9.39637639724196e-07,0.999804568916862,5.54826939745597e-07,0.999856529260043,"No change"
"9530068E07Rik",9.8106386236012e-07,0.999991806526935,5.00023191252538e-06,0.999804568916862,-3.98219126246562e-07,0.999856529260043,"No change"
"9930012K11Rik",1.04581874309421e-06,0.999991806526935,-1.11570125800313e-06,0.999804568916862,1.43784632725053e-06,0.999856529260043,"No change"
"9930021J03Rik",-7.23868679657048e-07,0.999991806526935,2.52807944987724e-06,0.999804568916862,-1.24889218615313e-06,0.999856529260043,"No change"
"9930104L06Rik",-1.07001902723632e-06,0.999991806526935,4.88225788331865e-06,0.999804568916862,-2.61446863974002e-06,0.999856529260043,"No change"
"A430005L14Rik",5.83345791040387e-07,0.999991806526935,-4.91351022308717e-06,0.999804568916862,1.38035420779958e-06,0.999856529260043,"No change"
"A630001G21Rik",-9.06786157805017e-07,0.999991806526935,-3.08285246154462e-06,0.999804568916862,-2.85590009550911e-07,0.999856529260043,"No change"
"AB124611",-2.24500745118669e-06,0.999991806526935,7.32392798882891e-07,0.999804568916862,-2.59450572817068e-06,0.999856529260043,"No change"
"AI413582",8.46622818921105e-07,0.999991806526935,-1.41034172422349e-06,0.999804568916862,1.58373556146869e-06,0.999856529260043,"No change"
"AI467606",3.00528029603837e-07,0.999991806526935,-1.15550094925437e-06,0.999804568916862,6.58095369910011e-07,0.999856529260043,"No change"
"AI597479",-1.38419594953375e-06,0.999991806526935,1.89954836682368e-06,0.999804568916862,-2.27471582021794e-06,0.999856529260043,"No change"
"AI837181",-4.14112336565574e-08,0.999991806526935,-1.09169775268281e-06,0.999804568916862,2.99639775757512e-07,0.999856529260043,"No change"
"AU040320",-1.98732408592474e-06,0.999991806526935,3.18388924876293e-05,0.999804568916862,-2.06750879929848e-06,0.999856529260043,"No change"
"AW209491",-1.7650484309652e-06,0.999991806526935,-1.23091012208865e-06,0.999804568916862,-6.39427537756408e-08,0.999856529260043,"No change"
"AW549877",-1.72332233974726e-06,0.999991806526935,1.14493964518565e-06,0.999804568916862,-3.43878579338225e-06,0.999856529260043,"No change"
"AW554918",-2.03434799645045e-06,0.999991806526935,1.75895051187026e-07,0.999804568916862,-2.62003016016671e-06,0.999856529260043,"No change"
"Aaas",4.79334451631611e-06,0.999991806526935,-1.5428874411368e-06,0.999804568916862,5.43532303926726e-06,0.999856529260043,"No change"
"Aacs",1.55417343366816e-07,0.999991806526935,-1.42195277389147e-05,0.999804568916862,2.96063450525302e-06,0.999856529260043,"No change"
"Aagab",-1.4490402928741e-05,0.999991806526935,2.12862676761569e-06,0.999804568916862,-3.12755057580265e-06,0.999856529260043,"No change"
"Aak1",1.19525276922905e-06,0.999991806526935,-1.18034876072223e-06,0.999804568916862,1.97457978472455e-06,0.999856529260043,"No change"
"Aamdc",3.96737927878938e-07,0.999991806526935,1.39932387501098e-06,0.999804568916862,-3.35132891871382e-08,0.999856529260043,"No change"
"Aamp",5.57042135069318e-07,0.999991806526935,-1.03335224807962e-05,0.999804568916862,5.06043138765425e-06,0.999856529260043,"No change"
"Aars",1.95606252867477e-05,0.999991806526935,-1.03358225566075e-05,0.999804568916862,7.65571158291903e-06,0.999856529260043,"No change"
"Aars2",-9.48478859295894e-07,0.999991806526935,5.08005349962818e-06,0.999804568916862,-2.80633987081501e-06,0.999856529260043,"No change"
"Aasdh",1.05501954466805e-06,0.999991806526935,5.6796469266737e-06,0.999804568916862,5.17793500793506e-07,0.999856529260043,"No change"
"Aasdhppt",2.95344759089621e-06,0.999991806526935,-3.15436448230805e-06,0.999804568916862,3.81608276824417e-06,0.999856529260043,"No change"
"Aatf",3.5020612095838e-06,0.999991806526935,6.2934394389786e-07,0.999804568916862,3.07026511349849e-06,0.999856529260043,"No change"
"Aatk",-5.52823591789056e-07,0.999991806526935,2.65572211054508e-05,0.999804568916862,-2.39685595199413e-06,0.999856529260043,"No change"
"Abca1",-1.41574461596113e-07,0.999991806526935,-7.74554900065019e-07,0.999804568916862,3.87824488378403e-07,0.999856529260043,"No change"
"Abca13",-2.81263734645105e-06,0.999991806526935,7.22284269233684e-07,0.999804568916862,-5.11446710607824e-06,0.999856529260043,"No change"
"Abca2",-5.22462105781695e-06,0.999991806526935,5.93675855339132e-06,0.999804568916862,-6.15384739085993e-06,0.999856529260043,"No change"
"Abca3",-1.36282993991851e-06,0.999991806526935,3.55276698644554e-06,0.999804568916862,-2.51544702247023e-06,0.999856529260043,"No change"
"Abca7",-4.60170150009742e-06,0.999991806526935,3.73697663923983e-06,0.999804568916862,-4.08960233518272e-06,0.999856529260043,"No change"
"Abca9",-1.33148259480725e-07,0.999991806526935,-8.76650030533366e-06,0.999804568916862,3.4851400080817e-06,0.999856529260043,"No change"
"Abcb10",-2.9556954145335e-06,0.999991806526935,6.30437995107838e-06,0.999804568916862,-5.47655666793423e-06,0.999856529260043,"No change"
"Abcb1b",4.25773893731465e-09,0.999991806526935,-2.08454674057675e-06,0.999804568916862,8.55908899905634e-07,0.999856529260043,"No change"
"Abcb7",-2.39172875632294e-06,0.999991806526935,3.88759572506767e-06,0.999804568916862,-3.73894517211562e-06,0.999856529260043,"No change"
"Abcb8",2.23782348020291e-07,0.999991806526935,-8.49511705888998e-06,0.999804568916862,-4.25412210496598e-07,0.999856529260043,"No change"
"Abcb9",-6.3049927360711e-07,0.999991806526935,1.03864604466266e-06,0.999804568916862,-1.31746700912371e-06,0.999856529260043,"No change"
"Abcc1",8.05270750767292e-07,0.999991806526935,-1.35967042979407e-06,0.999804568916862,1.54628361576276e-06,0.999856529260043,"No change"
"Abcc10",-6.15966469672332e-07,0.999991806526935,1.38453387125368e-06,0.999804568916862,-1.1340755473608e-06,0.999856529260043,"No change"
"Abcc2",-2.97553364021882e-06,0.999991806526935,9.99379550682479e-06,0.999804568916862,-6.85476709157404e-06,0.999856529260043,"No change"
"Abcc3",-6.76232112191497e-07,0.999991806526935,-1.47114692193373e-06,0.999804568916862,1.62376124337507e-07,0.999856529260043,"No change"
"Abcc4",-2.08694751148504e-06,0.999991806526935,1.64129213100375e-06,0.999804568916862,-2.09032327938258e-06,0.999856529260043,"No change"
"Abcc5",-2.8630201122127e-07,0.999991806526935,4.28414746102969e-06,0.999804568916862,-1.10302912536157e-06,0.999856529260043,"No change"
"Abcc8",-2.61884386813909e-06,0.999991806526935,-3.92116639185759e-06,0.999804568916862,-1.88865640411222e-06,0.999856529260043,"No change"
"Abcd1",-2.65968980701955e-06,0.999991806526935,-1.61429688399854e-06,0.999804568916862,-6.62876352066604e-07,0.999856529260043,"No change"
"Abcd2",-2.11238531191382e-06,0.999991806526935,7.54412666977322e-05,0.999804568916862,-4.22076169994733e-06,0.999856529260043,"No change"
"Abcd3",3.30960127872326e-07,0.999991806526935,-8.86514787434154e-07,0.999804568916862,2.16149555454547e-06,0.999856529260043,"No change"
"Abcd4",-7.04397980208168e-07,0.999991806526935,1.81364234940263e-06,0.999804568916862,-1.5041648520416e-06,0.999856529260043,"No change"
"Abce1",2.3990174547897e-06,0.999991806526935,-4.39262309333272e-05,0.999804568916862,1.85096498709004e-06,0.999856529260043,"No change"
"Abcf1",4.90733525441766e-06,0.999991806526935,1.23417702560742e-06,0.999804568916862,5.89219782188009e-06,0.999856529260043,"No change"
"Abcf2",-9.54630314965373e-07,0.999991806526935,-6.89898827731308e-06,0.999804568916862,2.17732582979643e-06,0.999856529260043,"No change"
"Abcf3",-2.59699855259152e-06,0.999991806526935,7.02898088951227e-07,0.999804568916862,-2.54504064635707e-06,0.999856529260043,"No change"
"Abcg1",-1.69427609734327e-06,0.999991806526935,-2.66929671731348e-06,0.999804568916862,-2.23492574869383e-07,0.999856529260043,"No change"
"Abcg2",5.42456908101362e-07,0.999991806526935,2.30731229480633e-06,0.999804568916862,1.96540846354589e-07,0.999856529260043,"No change"
"Abcg3",-1.0533684671675e-06,0.999991806526935,2.64291234184631e-06,0.999804568916862,-2.19218065418348e-06,0.999856529260043,"No change"
"Abhd10",9.07934012116569e-07,0.999991806526935,5.2323841130621e-06,0.999804568916862,-8.28298967476387e-07,0.999856529260043,"No change"
"Abhd11",-2.1542316326533e-06,0.999991806526935,7.70614215031742e-07,0.999804568916862,-2.09091781844983e-06,0.999856529260043,"No change"
"Abhd12",-1.12647888270161e-06,0.999991806526935,-1.96207860162156e-06,0.999804568916862,-8.45961905649324e-07,0.999856529260043,"No change"
"Abhd13",6.16264974376845e-07,0.999991806526935,3.64341410869015e-06,0.999804568916862,1.09707399630108e-06,0.999856529260043,"No change"
"Abhd14a",-3.85874045031758e-08,0.999991806526935,-2.08118772924309e-06,0.999804568916862,5.7622011010832e-07,0.999856529260043,"No change"
"Abhd16a",-2.04301342644781e-06,0.999991806526935,1.04946768126157e-07,0.999804568916862,-2.92415195116174e-06,0.999856529260043,"No change"
"Abhd17b",8.01604242178455e-09,0.999991806526935,-4.90375632385865e-06,0.999804568916862,1.18941091830259e-06,0.999856529260043,"No change"
"Abhd2",-3.11937776050674e-06,0.999991806526935,5.84682977552165e-07,0.999804568916862,-2.90254468570665e-06,0.999856529260043,"No change"
"Abhd4",-5.07826691811846e-07,0.999991806526935,-1.78037538668926e-06,0.999804568916862,-5.89295590006934e-07,0.999856529260043,"No change"
"Abhd5",-5.95541047079951e-06,0.999991806526935,2.78428884124467e-06,0.999804568916862,-5.4641929384389e-06,0.999856529260043,"No change"
"Abhd8",7.20408509508262e-07,0.999991806526935,-4.20673444600447e-06,0.999804568916862,3.19407872196903e-06,0.999856529260043,"No change"
"Abi1",2.0041887445192e-06,0.999991806526935,2.26220211103201e-06,0.999804568916862,4.8016883490833e-07,0.999856529260043,"No change"
"Abi2",-3.84646044076478e-06,0.999991806526935,4.59102373785272e-06,0.999804568916862,-5.63496597211826e-06,0.999856529260043,"No change"
"Abi3",7.50275172001796e-07,0.999991806526935,-9.46069795974764e-07,0.999804568916862,1.15382659589481e-06,0.999856529260043,"No change"
"Abitram",1.69527642810329e-06,0.999991806526935,2.13253269713632e-06,0.999804568916862,1.76733772505695e-06,0.999856529260043,"No change"
"Abl1",-5.97810083178188e-07,0.999991806526935,2.30583705641323e-06,0.999804568916862,-1.36749161026151e-06,0.999856529260043,"No change"
"Abl2",1.72848009483725e-06,0.999991806526935,-1.36039513413823e-06,0.999804568916862,3.18096366258991e-06,0.999856529260043,"No change"
"Abr",2.50008603272488e-06,0.999991806526935,-2.69547790548908e-06,0.999804568916862,2.10806648590648e-06,0.999856529260043,"No change"
"Abracl",-1.9564769757436e-06,0.999991806526935,-5.24811784442865e-07,0.999804568916862,-1.13171732792342e-06,0.999856529260043,"No change"
"Abraxas1",1.27903766547131e-06,0.999991806526935,-3.01758984571065e-06,0.999804568916862,2.82611647900871e-06,0.999856529260043,"No change"
"Abraxas2",1.15029701845836e-06,0.999991806526935,0.000133050672334462,0.999804568916862,8.959389246585e-07,0.999856529260043,"No change"
"Abt1",1.4235761824415e-06,0.999991806526935,-3.59718984527927e-06,0.999804568916862,2.66264465215107e-06,0.999856529260043,"No change"
"Abtb1",-3.19537356438468e-06,0.999991806526935,-1.01917354984802e-06,0.999804568916862,-3.78975495120793e-06,0.999856529260043,"No change"
"Acaa1a",4.08528147810748e-07,0.999991806526935,7.17202757522079e-08,0.999804568916862,6.1780983932862e-07,0.999856529260043,"No change"
"Acaa2",4.39866690647563e-07,0.999991806526935,-1.56506801088353e-06,0.999804568916862,9.43571067625707e-07,0.999856529260043,"No change"
"Acaca",-6.35582118309873e-07,0.999991806526935,3.67715061763399e-07,0.999804568916862,-6.11410816236541e-07,0.999856529260043,"No change"
"Acad10",-1.19615781098339e-06,0.999991806526935,-3.18926217544281e-06,0.999804568916862,-5.18929725385023e-07,0.999856529260043,"No change"
"Acad11",4.8793922091361e-07,0.999991806526935,3.29789675741157e-06,0.999804568916862,-3.13809786159576e-07,0.999856529260043,"No change"
"Acad8",-2.25093235433099e-07,0.999991806526935,-3.69950035608467e-07,0.999804568916862,2.86789815693228e-07,0.999856529260043,"No change"
"Acad9",-4.0832333640444e-07,0.999991806526935,3.81785397858129e-06,0.999804568916862,-1.5853723114656e-06,0.999856529260043,"No change"
"Acadl",-8.87059696290226e-07,0.999991806526935,-1.1440581235264e-06,0.999804568916862,-1.54387911991968e-07,0.999856529260043,"No change"
"Acadm",-1.55236376017805e-07,0.999991806526935,-1.91598384933193e-06,0.999804568916862,6.60415308037277e-07,0.999856529260043,"No change"
"Acads",-8.19594639133645e-07,0.999991806526935,-7.6389869073897e-06,0.999804568916862,9.14776210086692e-07,0.999856529260043,"No change"
"Acadsb",2.112338856881e-06,0.999991806526935,1.71911244632738e-05,0.999804568916862,-8.45946348304052e-08,0.999856529260043,"No change"
"Acadvl",2.21418588165018e-06,0.999991806526935,-1.71160021605285e-06,0.999804568916862,7.34180221750782e-07,0.999856529260043,"No change"
"Acap1",1.6630191814955e-07,0.999991806526935,3.04386353091018e-06,0.999804568916862,-8.06936958583035e-07,0.999856529260043,"No change"
"Acap2",2.6479517658614e-05,0.999991806526935,3.88770449807765e-07,0.999804568916862,8.27891053384717e-07,0.999856529260043,"No change"
"Acap3",5.27514747797997e-09,0.999991806526935,-2.60363572218597e-06,0.999804568916862,9.24452254491815e-07,0.999856529260043,"No change"
"Acat1",-3.81510578433841e-07,0.999991806526935,6.96080918030755e-07,0.999804568916862,-5.02449337849744e-07,0.999856529260043,"No change"
"Acbd3",2.12589814008508e-06,0.999991806526935,1.23037553884452e-06,0.999804568916862,1.68217523115572e-06,0.999856529260043,"No change"
"Acbd4",5.80966001136838e-07,0.999991806526935,6.908933811115e-07,0.999804568916862,6.71699220945958e-07,0.999856529260043,"No change"
"Acbd5",-1.88303510396831e-06,0.999991806526935,-5.92396717564851e-07,0.999804568916862,-1.54616651370442e-06,0.999856529260043,"No change"
"Acbd6",5.0949669754167e-07,0.999991806526935,-2.57383391822918e-06,0.999804568916862,1.96727955103854e-06,0.999856529260043,"No change"
"Accs",-9.64460151396906e-07,0.999991806526935,-8.79873619653718e-07,0.999804568916862,-1.10018990182071e-06,0.999856529260043,"No change"
"Acd",-4.77389557787878e-06,0.999991806526935,-7.6797861732529e-07,0.999804568916862,-2.17639669502713e-06,0.999856529260043,"No change"
"Ace",5.10224520489241e-07,0.999991806526935,-1.02843428253178e-06,0.999804568916862,1.1393203862391e-06,0.999856529260043,"No change"
"Acer3",1.46892583173525e-06,0.999991806526935,7.08271390736305e-06,0.999804568916862,-8.40429771092156e-08,0.999856529260043,"No change"
"Acin1",3.85170451996528e-06,0.999991806526935,-7.18890854518067e-06,0.999804568916862,6.52610494042554e-06,0.999856529260043,"No change"
"Acly",2.7553838128718e-06,0.999991806526935,3.40814862802622e-05,0.999804568916862,2.24585530076017e-06,0.999856529260043,"No change"
"Aco1",-1.08599334524399e-06,0.999991806526935,-3.28280246234081e-06,0.999804568916862,-6.75981129773565e-07,0.999856529260043,"No change"
"Aco2",2.31855532367327e-06,0.999991806526935,3.74612206037881e-06,0.999804568916862,4.35988989669887e-07,0.999856529260043,"No change"
"Acot11",1.05892755046034e-06,0.999991806526935,-1.77115093847729e-06,0.999804568916862,2.00029822069489e-06,0.999856529260043,"No change"
"Acot13",-4.82100500735633e-07,0.999991806526935,-1.65286362752728e-06,0.999804568916862,5.12426832958571e-07,0.999856529260043,"No change"
"Acot2",-6.13330023677517e-07,0.999991806526935,2.17019483274862e-06,0.999804568916862,-1.52369100248428e-06,0.999856529260043,"No change"
"Acot7",2.23312246505681e-06,0.999991806526935,-3.54322530348109e-05,0.999804568916862,9.02848820497214e-07,0.999856529260043,"No change"
"Acot8",-1.63730591703417e-06,0.999991806526935,-1.54284140815498e-06,0.999804568916862,-1.73168624357072e-06,0.999856529260043,"No change"
"Acot9",1.11454428738663e-06,0.999991806526935,3.93087668715034e-06,0.999804568916862,-2.77718109192121e-07,0.999856529260043,"No change"
"Acox1",-1.69147611278057e-06,0.999991806526935,1.9750774098514e-06,0.999804568916862,-2.31465094937907e-06,0.999856529260043,"No change"
"Acox3",-1.97455155935596e-06,0.999991806526935,1.89976768380648e-06,0.999804568916862,-2.94222874501473e-06,0.999856529260043,"No change"
"Acp1",-1.06847261139277e-06,0.999991806526935,2.06552719854414e-06,0.999804568916862,-1.6632914320651e-06,0.999856529260043,"No change"
"Acp2",-5.94532150693459e-08,0.999991806526935,4.36626367742965e-06,0.999804568916862,-1.18318777724293e-06,0.999856529260043,"No change"
"Acp5",-1.06486720618743e-06,0.999991806526935,-4.35508888605424e-06,0.999804568916862,-1.3841633728992e-06,0.999856529260043,"No change"
"Acp6",2.68607054955813e-06,0.999991806526935,-2.73489264589737e-06,0.999804568916862,4.22684279959246e-06,0.999856529260043,"No change"
"Acpp",-2.6725368790642e-06,0.999991806526935,-8.34100317106201e-07,0.999804568916862,-2.14126574471324e-06,0.999856529260043,"No change"
"Acsf2",-3.9290065977572e-07,0.999991806526935,4.60412421556656e-07,0.999804568916862,-6.82621867962045e-07,0.999856529260043,"No change"
